month,region,brand,sales
2020-12,region_60,brand_3,29831.25
2020-12,region_60,brand_12_market,262176.96
2020-12,region_60,brand_3_market,481463.09
2020-12,region_61,brand_1,3215.31
2020-12,region_61,brand_2,309.29
2020-12,region_61,brand_3,48114.3
2020-12,region_61,brand_12_market,379822.27
2020-12,region_61,brand_3_market,666876.1
2020-12,region_62,brand_1,2143.54
2020-12,region_62,brand_2,32.74
2020-12,region_62,brand_3,31355.52
2020-12,region_62,brand_12_market,357019.46
2020-12,region_62,brand_3_market,673974.64
2020-12,region_63,brand_1,14239.23
2020-12,region_63,brand_2,1087.17
2020-12,region_63,brand_3,59045.19
2020-12,region_63,brand_12_market,505820.72
2020-12,region_63,brand_3_market,863688.29
2020-12,region_64,brand_1,1469.86
2020-12,region_64,brand_2,2483.46
2020-12,region_64,brand_3,71070.12
2020-12,region_64,brand_12_market,276947.34
2020-12,region_64,brand_3_market,519849.23
2020-12,region_65,brand_1,734.93
2020-12,region_65,brand_2,768.36
2020-12,region_65,brand_3,34098.9
2020-12,region_65,brand_12_market,235894.82
2020-12,region_65,brand_3_market,513715.29
2020-12,region_66,brand_1,1286.12
2020-12,region_66,brand_2,405.56
2020-12,region_66,brand_3,22243.8
2020-12,region_66,brand_12_market,282884.86
2020-12,region_66,brand_3_market,496397.28
2020-12,region_67,brand_1,3245.93
2020-12,region_67,brand_2,746.96
2020-12,region_67,brand_3,59157.01
2020-12,region_67,brand_12_market,265713.96
2020-12,region_67,brand_3_market,537960.76
2020-12,region_68,brand_1,367.46
2020-12,region_68,brand_2,588.06
2020-12,region_68,brand_3,52558.26
2020-12,region_68,brand_12_market,355599.62
2020-12,region_68,brand_3_market,648852.69
2020-12,region_69,brand_1,7533.01
2020-12,region_69,brand_2,1989.3
2020-12,region_69,brand_3,40024.0
2020-12,region_69,brand_12_market,397137.99
2020-12,region_69,brand_3_market,679053.64
2020-12,region_70,brand_1,8298.56
2020-12,region_70,brand_2,1823.67
2020-12,region_70,brand_3,42332.72
2020-12,region_70,brand_12_market,335256.04
2020-12,region_70,brand_3_market,565304.7
2020-12,region_71,brand_1,7012.44
2020-12,region_71,brand_2,662.92
2020-12,region_71,brand_3,55160.9
2020-12,region_71,brand_12_market,470319.71
2020-12,region_71,brand_3_market,848549.17
2020-12,region_72,brand_1,643.06
2020-12,region_72,brand_2,367.01
2020-12,region_72,brand_3,28424.12
2020-12,region_72,brand_12_market,227374.2
2020-12,region_72,brand_3_market,399858.39
2020-12,region_73,brand_1,765.55
2020-12,region_73,brand_2,992.08
2020-12,region_73,brand_3,55040.25
2020-12,region_73,brand_12_market,287472.82
2020-12,region_73,brand_3_market,545221.54
2020-12,region_74,brand_1,3215.31
2020-12,region_74,brand_2,1045.28
2020-12,region_74,brand_3,52910.52
2020-12,region_74,brand_12_market,272219.35
2020-12,region_74,brand_3_market,578303.39
2020-12,region_75,brand_1,2480.38
2020-12,region_75,brand_2,270.72
2020-12,region_75,brand_3,37074.85
2020-12,region_75,brand_12_market,357433.24
2020-12,region_75,brand_3_market,644497.52
2020-12,region_76,brand_1,826.79
2020-12,region_76,brand_2,77.84
2020-12,region_76,brand_3,44555.66
2020-12,region_76,brand_12_market,269922.78
2020-12,region_76,brand_3_market,485286.79
2020-12,region_77,brand_1,826.79
2020-12,region_77,brand_2,327.44
2020-12,region_77,brand_3,44367.83
2020-12,region_77,brand_12_market,253492.16
2020-12,region_77,brand_3_market,516798.23
2020-12,region_78,brand_1,3919.62
2020-12,region_78,brand_2,924.87
2020-12,region_78,brand_3,84513.85
2020-12,region_78,brand_12_market,552551.88
2020-12,region_78,brand_3_market,983257.7
2020-12,region_79,brand_1,1714.83
2020-12,region_79,brand_2,427.2
2020-12,region_79,brand_3,22225.26
2020-12,region_79,brand_12_market,252924.89
2020-12,region_79,brand_3_market,402680.05
2020-12,region_80,brand_1,2817.22
2020-12,region_80,brand_2,174.52
2020-12,region_80,brand_3,49510.92
2020-12,region_80,brand_12_market,359333.04
2020-12,region_80,brand_3_market,663610.96
2020-12,region_81,brand_1,1622.97
2020-12,region_81,brand_2,293.2
2020-12,region_81,brand_3,14702.2
2020-12,region_81,brand_12_market,201702.32
2020-12,region_81,brand_3_market,337457.37
2020-12,region_82,brand_1,1102.39
2020-12,region_82,brand_2,32.74
2020-12,region_82,brand_3,42688.23
2020-12,region_82,brand_12_market,206182.25
2020-12,region_82,brand_3_market,432390.37
2020-12,region_83,brand_1,4409.57
2020-12,region_83,brand_2,3318.25
2020-12,region_83,brand_3,42283.8
2020-12,region_83,brand_12_market,304687.72
2020-12,region_83,brand_3_market,485289.74
2020-12,region_84,brand_1,2021.05
2020-12,region_84,brand_2,366.96
2020-12,region_84,brand_3,48390.42
2020-12,region_84,brand_12_market,263678.88
2020-12,region_84,brand_3_market,539744.37
2020-12,region_85,brand_1,1224.88
2020-12,region_85,brand_2,880.13
2020-12,region_85,brand_3,41795.44
2020-12,region_85,brand_12_market,257256.63
2020-12,region_85,brand_3_market,489462.34
2020-12,region_86,brand_1,4409.57
2020-12,region_86,brand_2,1793.7
2020-12,region_86,brand_3,80771.2
2020-12,region_86,brand_12_market,472136.44
2020-12,region_86,brand_3_market,858481.18
2020-12,region_87,brand_1,4593.3
2020-12,region_87,brand_2,992.59
2020-12,region_87,brand_3,46985.87
2020-12,region_87,brand_12_market,324287.57
2020-12,region_87,brand_3_market,538127.91
2020-12,region_88,brand_1,1959.81
2020-12,region_88,brand_2,274.06
2020-12,region_88,brand_3,47477.53
2020-12,region_88,brand_12_market,369529.79
2020-12,region_88,brand_3_market,741215.65
2020-12,region_89,brand_1,3337.8
2020-12,region_89,brand_2,1575.64
2020-12,region_89,brand_3,46494.76
2020-12,region_89,brand_12_market,326980.18
2020-12,region_89,brand_3_market,552441.59
2020-12,region_90,brand_1,1377.99
2020-12,region_90,brand_2,396.72
2020-12,region_90,brand_3,62402.6
2020-12,region_90,brand_12_market,422587.35
2020-12,region_90,brand_3_market,756254.13
2020-12,region_91,brand_1,275.6
2020-12,region_91,brand_2,219.61
2020-12,region_91,brand_3,36862.35
2020-12,region_91,brand_12_market,298139.32
2020-12,region_91,brand_3_market,619799.31
2020-12,region_92,brand_1,0.0
2020-12,region_92,brand_2,211.34
2020-12,region_92,brand_3,26601.89
2020-12,region_92,brand_12_market,365172.25
2020-12,region_92,brand_3_market,681473.45
2020-12,region_93,brand_1,734.93
2020-12,region_93,brand_2,394.13
2020-12,region_93,brand_3,23872.42
2020-12,region_93,brand_12_market,203124.83
2020-12,region_93,brand_3_market,347905.62
2020-12,region_94,brand_1,5420.09
2020-12,region_94,brand_2,219.61
2020-12,region_94,brand_3,144022.22
2020-12,region_94,brand_12_market,522369.08
2020-12,region_94,brand_3_market,991984.76
2020-12,region_95,brand_1,4562.68
2020-12,region_95,brand_2,1998.63
2020-12,region_95,brand_3,37153.43
2020-12,region_95,brand_12_market,292729.95
2020-12,region_95,brand_3_market,547351.31
2020-12,region_96,brand_1,3031.58
2020-12,region_96,brand_2,1646.27
2020-12,region_96,brand_3,33412.4
2020-12,region_96,brand_12_market,302122.54
2020-12,region_96,brand_3_market,493703.27
2020-12,region_97,brand_1,2388.52
2020-12,region_97,brand_2,248.6
2020-12,region_97,brand_3,52792.44
2020-12,region_97,brand_12_market,249107.42
2020-12,region_97,brand_3_market,470564.49
2020-12,region_98,brand_1,1561.72
2020-12,region_98,brand_2,514.58
2020-12,region_98,brand_3,37071.41
2020-12,region_98,brand_12_market,293629.4
2020-12,region_98,brand_3_market,546369.91
2020-12,region_99,brand_1,551.2
2020-12,region_99,brand_2,0.0
2020-12,region_99,brand_3,20356.3
2020-12,region_99,brand_12_market,290923.36
2020-12,region_99,brand_3_market,505720.45
2020-12,region_100,brand_1,2847.85
2020-12,region_100,brand_2,1715.65
2020-12,region_100,brand_3,55878.88
2020-12,region_100,brand_12_market,282467.04
2020-12,region_100,brand_3_market,512868.6
2020-12,region_101,brand_1,275.6
2020-12,region_101,brand_2,369.72
2020-12,region_101,brand_3,17414.89
2020-12,region_101,brand_12_market,205558.99
2020-12,region_101,brand_3_market,351393.67
2020-12,region_102,brand_1,2112.92
2020-12,region_102,brand_2,1281.04
2020-12,region_102,brand_3,71815.34
2020-12,region_102,brand_12_market,592064.11
2020-12,region_102,brand_3_market,1154948.07
2020-12,region_103,brand_1,1010.53
2020-12,region_103,brand_2,133.5
2020-12,region_103,brand_3,50779.73
2020-12,region_103,brand_12_market,326657.72
2020-12,region_103,brand_3_market,632826.18
2020-12,region_104,brand_1,3276.55
2020-12,region_104,brand_2,607.9
2020-12,region_104,brand_3,69881.82
2020-12,region_104,brand_12_market,306875.4
2020-12,region_104,brand_3_market,649732.02
2020-12,region_105,brand_1,7624.88
2020-12,region_105,brand_2,2735.72
2020-12,region_105,brand_3,42245.99
2020-12,region_105,brand_12_market,341214.76
2020-12,region_105,brand_3_market,646473.16
2020-12,region_106,brand_1,2694.74
2020-12,region_106,brand_2,1173.36
2020-12,region_106,brand_3,46713.17
2020-12,region_106,brand_12_market,485035.01
2020-12,region_106,brand_3_market,755107.69
2020-12,region_107,brand_1,2939.71
2020-12,region_107,brand_2,1445.93
2020-12,region_107,brand_3,34647.89
2020-12,region_107,brand_12_market,330988.2
2020-12,region_107,brand_3_market,568493.33
2020-12,region_108,brand_1,3858.37
2020-12,region_108,brand_2,2044.67
2020-12,region_108,brand_3,35127.64
2020-12,region_108,brand_12_market,406875.98
2020-12,region_108,brand_3_market,674868.98
2020-12,region_109,brand_1,3399.04
2020-12,region_109,brand_2,1039.68
2020-12,region_109,brand_3,89269.59
2020-12,region_109,brand_12_market,436524.47
2020-12,region_109,brand_3_market,883359.25
2020-12,region_110,brand_1,3215.31
2020-12,region_110,brand_2,483.34
2020-12,region_110,brand_3,51080.91
2020-12,region_110,brand_12_market,175719.49
2020-12,region_110,brand_3_market,363089.7
2020-12,region_111,brand_1,1010.53
2020-12,region_111,brand_2,399.71
2020-12,region_111,brand_3,60739.44
2020-12,region_111,brand_12_market,321386.52
2020-12,region_111,brand_3_market,535549.51
2020-12,region_112,brand_1,0.0
2020-12,region_112,brand_2,45.09
2020-12,region_112,brand_3,24381.18
2020-12,region_112,brand_12_market,190743.0
2020-12,region_112,brand_3_market,333989.86
2020-12,region_113,brand_1,367.46
2020-12,region_113,brand_2,0.0
2020-12,region_113,brand_3,26759.14
2020-12,region_113,brand_12_market,251618.64
2020-12,region_113,brand_3_market,449386.98
2020-12,region_114,brand_1,2480.38
2020-12,region_114,brand_2,401.83
2020-12,region_114,brand_3,27970.57
2020-12,region_114,brand_12_market,295901.07
2020-12,region_114,brand_3_market,583442.47
2020-12,region_115,brand_1,9645.93
2020-12,region_115,brand_2,149.35
2020-12,region_115,brand_3,90234.78
2020-12,region_115,brand_12_market,483119.33
2020-12,region_115,brand_3_market,962597.11
2020-12,region_116,brand_1,2296.65
2020-12,region_116,brand_2,755.02
2020-12,region_116,brand_3,31841.27
2020-12,region_116,brand_12_market,309468.35
2020-12,region_116,brand_3_market,612614.79
2020-12,region_117,brand_1,4317.7
2020-12,region_117,brand_2,946.06
2020-12,region_117,brand_3,47926.6
2020-12,region_117,brand_12_market,357824.4
2020-12,region_117,brand_3_market,640840.62
2020-12,region_118,brand_1,551.2
2020-12,region_118,brand_2,15.23
2020-12,region_118,brand_3,30703.51
2020-12,region_118,brand_12_market,177742.69
2020-12,region_118,brand_3_market,369341.1
2020-12,region_119,brand_1,275.6
2020-12,region_119,brand_2,420.11
2020-12,region_119,brand_3,15287.58
2020-12,region_119,brand_12_market,232067.4
2020-12,region_119,brand_3_market,374378.21
2020-12,region_120,brand_1,3582.77
2020-12,region_120,brand_2,1648.09
2020-12,region_120,brand_3,38302.27
2020-12,region_120,brand_12_market,191048.49
2020-12,region_120,brand_3_market,358603.19
2020-12,region_121,brand_1,13167.46
2020-12,region_121,brand_2,3612.18
2020-12,region_121,brand_3,50561.52
2020-12,region_121,brand_12_market,398867.83
2020-12,region_121,brand_3_market,705972.95
2020-12,region_122,brand_1,2327.27
2020-12,region_122,brand_2,1744.49
2020-12,region_122,brand_3,57272.4
2020-12,region_122,brand_12_market,279485.47
2020-12,region_122,brand_3_market,631828.46
2020-12,region_123,brand_1,459.33
2020-12,region_123,brand_2,187.15
2020-12,region_123,brand_3,48508.41
2020-12,region_123,brand_12_market,393559.35
2020-12,region_123,brand_3_market,700318.59
2020-12,region_124,brand_1,8206.7
2020-12,region_124,brand_2,2170.58
2020-12,region_124,brand_3,57013.47
2020-12,region_124,brand_12_market,330130.67
2020-12,region_124,brand_3_market,658825.89
2020-12,region_125,brand_1,367.46
2020-12,region_125,brand_2,110.3
2020-12,region_125,brand_3,28892.26
2020-12,region_125,brand_12_market,305282.78
2020-12,region_125,brand_3_market,531259.42
2020-12,region_126,brand_1,10411.48
2020-12,region_126,brand_2,1663.08
2020-12,region_126,brand_3,48327.02
2020-12,region_126,brand_12_market,320791.32
2020-12,region_126,brand_3_market,541985.54
2020-12,region_127,brand_1,12003.82
2020-12,region_127,brand_2,6341.54
2020-12,region_127,brand_3,71374.1
2020-12,region_127,brand_12_market,448925.97
2020-12,region_127,brand_3_market,772016.12
2020-12,region_128,brand_1,5052.63
2020-12,region_128,brand_2,549.76
2020-12,region_128,brand_3,46228.25
2020-12,region_128,brand_12_market,300823.37
2020-12,region_128,brand_3_market,550970.81
2020-12,region_129,brand_1,275.6
2020-12,region_129,brand_2,181.3
2020-12,region_129,brand_3,40805.22
2020-12,region_129,brand_12_market,251841.51
2020-12,region_129,brand_3_market,496326.57
2020-12,region_130,brand_1,1194.26
2020-12,region_130,brand_2,482.83
2020-12,region_130,brand_3,35513.8
2020-12,region_130,brand_12_market,271087.19
2020-12,region_130,brand_3_market,508928.79
2020-12,region_131,brand_1,6798.08
2020-12,region_131,brand_2,5764.9
2020-12,region_131,brand_3,107407.97
2020-12,region_131,brand_12_market,520130.62
2020-12,region_131,brand_3_market,1008540.74
2020-12,region_132,brand_1,7563.63
2020-12,region_132,brand_2,2280.9
2020-12,region_132,brand_3,69668.23
2020-12,region_132,brand_12_market,504699.57
2020-12,region_132,brand_3_market,936464.02
2020-12,region_133,brand_1,3215.31
2020-12,region_133,brand_2,211.06
2020-12,region_133,brand_3,24295.64
2020-12,region_133,brand_12_market,283082.82
2020-12,region_133,brand_3_market,463304.13
2020-12,region_134,brand_1,3276.55
2020-12,region_134,brand_2,427.67
2020-12,region_134,brand_3,27291.33
2020-12,region_134,brand_12_market,289493.8
2020-12,region_134,brand_3_market,479629.86
2020-12,region_135,brand_1,2572.25
2020-12,region_135,brand_2,53.94
2020-12,region_135,brand_3,22636.5
2020-12,region_135,brand_12_market,315443.28
2020-12,region_135,brand_3_market,518966.69
2020-12,region_136,brand_1,2970.33
2020-12,region_136,brand_2,318.83
2020-12,region_136,brand_3,12486.8
2020-12,region_136,brand_12_market,174969.52
2020-12,region_136,brand_3_market,296081.06
2020-12,region_137,brand_1,2388.52
2020-12,region_137,brand_2,2257.38
2020-12,region_137,brand_3,41835.88
2020-12,region_137,brand_12_market,280382.61
2020-12,region_137,brand_3_market,497389.72
2020-12,region_138,brand_1,0.0
2020-12,region_138,brand_2,77.84
2020-12,region_138,brand_3,23008.0
2020-12,region_138,brand_12_market,204487.63
2020-12,region_138,brand_3_market,391849.19
2020-12,region_139,brand_1,0.0
2020-12,region_139,brand_2,140.78
2020-12,region_139,brand_3,14192.26
2020-12,region_139,brand_12_market,182683.9
2020-12,region_139,brand_3_market,288323.83
2020-12,region_140,brand_1,3031.58
2020-12,region_140,brand_2,2570.64
2020-12,region_140,brand_3,49863.19
2020-12,region_140,brand_12_market,370246.1
2020-12,region_140,brand_3_market,627041.95
2020-12,region_141,brand_1,183.73
2020-12,region_141,brand_2,200.71
2020-12,region_141,brand_3,12324.64
2020-12,region_141,brand_12_market,123036.11
2020-12,region_141,brand_3_market,202276.95
2020-12,region_142,brand_1,3644.02
2020-12,region_142,brand_2,1994.58
2020-12,region_142,brand_3,52671.39
2020-12,region_142,brand_12_market,576334.18
2020-12,region_142,brand_3_market,1024172.66
2020-12,region_143,brand_1,398.09
2020-12,region_143,brand_2,77.84
2020-12,region_143,brand_3,35274.7
2020-12,region_143,brand_12_market,218687.4
2020-12,region_143,brand_3_market,403066.12
2020-12,region_144,brand_1,826.79
2020-12,region_144,brand_2,537.0
2020-12,region_144,brand_3,47876.87
2020-12,region_144,brand_12_market,238438.78
2020-12,region_144,brand_3_market,469670.86
2020-12,region_145,brand_1,1041.15
2020-12,region_145,brand_2,52.39
2020-12,region_145,brand_3,37538.74
2020-12,region_145,brand_12_market,397093.2
2020-12,region_145,brand_3_market,759778.46
2020-12,region_146,brand_1,1102.39
2020-12,region_146,brand_2,295.96
2020-12,region_146,brand_3,42591.64
2020-12,region_146,brand_12_market,243138.24
2020-12,region_146,brand_3_market,514532.89
2020-12,region_147,brand_1,2388.52
2020-12,region_147,brand_2,429.14
2020-12,region_147,brand_3,24262.23
2020-12,region_147,brand_12_market,310970.0
2020-12,region_147,brand_3_market,565210.99
2020-12,region_148,brand_1,8482.29
2020-12,region_148,brand_2,3898.94
2020-12,region_148,brand_3,43245.74
2020-12,region_148,brand_12_market,342398.96
2020-12,region_148,brand_3_market,611339.45
2020-12,region_149,brand_1,581.82
2020-12,region_149,brand_2,862.14
2020-12,region_149,brand_3,42245.19
2020-12,region_149,brand_12_market,406509.52
2020-12,region_149,brand_3_market,733362.43
2020-12,region_150,brand_1,1592.34
2020-12,region_150,brand_2,1028.9
2020-12,region_150,brand_3,112695.38
2020-12,region_150,brand_12_market,507225.98
2020-12,region_150,brand_3_market,1028073.68
2020-12,region_151,brand_3,35282.68
2020-12,region_151,brand_12_market,226453.77
2020-12,region_151,brand_3_market,443097.44
2020-12,region_152,brand_3,28804.2
2020-12,region_152,brand_12_market,205262.99
2020-12,region_152,brand_3_market,380420.6
2020-12,region_153,brand_3,72832.32
2020-12,region_153,brand_12_market,373414.06
2020-12,region_153,brand_3_market,652244.68
2020-12,region_154,brand_3,109160.37
2020-12,region_154,brand_12_market,428477.57
2020-12,region_154,brand_3_market,850830.69
2020-12,region_155,brand_3,34221.35
2020-12,region_155,brand_12_market,316663.01
2020-12,region_155,brand_3_market,555844.64
2020-12,region_156,brand_3,21642.37
2020-12,region_156,brand_12_market,241168.16
2020-12,region_156,brand_3_market,388094.25
2020-12,region_157,brand_3,66463.65
2020-12,region_157,brand_12_market,425285.26
2020-12,region_157,brand_3_market,808055.29
2020-12,region_158,brand_3,36516.36
2020-12,region_158,brand_12_market,271610.36
2020-12,region_158,brand_3_market,486719.17
2020-12,region_159,brand_3,31683.95
2020-12,region_159,brand_12_market,360145.8
2020-12,region_159,brand_3_market,572630.25
2020-12,region_160,brand_3,18211.11
2020-12,region_160,brand_12_market,333891.44
2020-12,region_160,brand_3_market,550092.99
2020-12,region_161,brand_3,12862.97
2020-12,region_161,brand_12_market,156636.19
2020-12,region_161,brand_3_market,254192.77
2020-12,region_162,brand_3,79905.79
2020-12,region_162,brand_12_market,264009.9
2020-12,region_162,brand_3_market,618017.38
2020-12,region_163,brand_3,39232.58
2020-12,region_163,brand_12_market,331525.9
2020-12,region_163,brand_3_market,547797.19
2020-12,region_164,brand_3,73775.13
2020-12,region_164,brand_12_market,504453.84
2020-12,region_164,brand_3_market,883360.74
2020-12,region_165,brand_3,111396.24
2020-12,region_165,brand_12_market,475241.0
2020-12,region_165,brand_3_market,989807.16
2020-12,region_166,brand_3,16185.11
2020-12,region_166,brand_12_market,206415.48
2020-12,region_166,brand_3_market,327628.31
2020-12,region_167,brand_3,27684.08
2020-12,region_167,brand_12_market,275505.06
2020-12,region_167,brand_3_market,472361.99
2020-12,region_168,brand_3,73095.2
2020-12,region_168,brand_12_market,387263.15
2020-12,region_168,brand_3_market,648449.38
2020-12,region_169,brand_3,30121.19
2020-12,region_169,brand_12_market,258383.66
2020-12,region_169,brand_3_market,495992.14
2020-12,region_170,brand_3,98007.74
2020-12,region_170,brand_12_market,383289.2
2020-12,region_170,brand_3_market,733205.93
2020-12,region_171,brand_3,33468.87
2020-12,region_171,brand_12_market,244834.85
2020-12,region_171,brand_3_market,527727.02
2020-12,region_172,brand_3,66244.62
2020-12,region_172,brand_12_market,212394.97
2020-12,region_172,brand_3_market,451322.71
2020-12,region_173,brand_3,79078.93
2020-12,region_173,brand_12_market,531124.18
2020-12,region_173,brand_3_market,932895.81
2020-12,region_174,brand_3,46058.45
2020-12,region_174,brand_12_market,487797.6
2020-12,region_174,brand_3_market,827542.24
2020-12,region_175,brand_3,18310.09
2020-12,region_175,brand_12_market,345072.07
2020-12,region_175,brand_3_market,603797.22
2020-12,region_176,brand_3,37321.01
2020-12,region_176,brand_12_market,335728.44
2020-12,region_176,brand_3_market,678197.21
2020-12,region_177,brand_3,53247.45
2020-12,region_177,brand_12_market,374787.53
2020-12,region_177,brand_3_market,809912.78
2020-12,region_178,brand_3,33447.29
2020-12,region_178,brand_12_market,273942.42
2020-12,region_178,brand_3_market,461098.91
2020-12,region_179,brand_3,85249.13
2020-12,region_179,brand_12_market,611945.06
2020-12,region_179,brand_3_market,1120405.45
2020-12,region_180,brand_3,18519.73
2020-12,region_180,brand_12_market,152423.21
2020-12,region_180,brand_3_market,265927.21
2020-12,region_181,brand_3,29540.47
2020-12,region_181,brand_12_market,318616.1
2020-12,region_181,brand_3_market,570007.89
2020-12,region_182,brand_3,40803.12
2020-12,region_182,brand_12_market,366932.39
2020-12,region_182,brand_3_market,670897.6
2020-12,region_183,brand_3,31398.59
2020-12,region_183,brand_12_market,208377.29
2020-12,region_183,brand_3_market,374669.55
2020-12,region_184,brand_3,14944.27
2020-12,region_184,brand_12_market,246033.42
2020-12,region_184,brand_3_market,409225.94
2020-12,region_185,brand_3,46776.9
2020-12,region_185,brand_12_market,479126.33
2020-12,region_185,brand_3_market,853757.58
2020-12,region_186,brand_3,76983.08
2020-12,region_186,brand_12_market,290928.94
2020-12,region_186,brand_3_market,617692.13
2020-12,region_187,brand_3,33219.26
2020-12,region_187,brand_12_market,406525.14
2020-12,region_187,brand_3_market,713707.88
2020-12,region_188,brand_3,48676.04
2020-12,region_188,brand_12_market,311183.48
2020-12,region_188,brand_3_market,576486.3
2020-12,region_189,brand_3,123458.75
2020-12,region_189,brand_12_market,436063.22
2020-12,region_189,brand_3_market,918506.73
2020-12,region_190,brand_3,52280.95
2020-12,region_190,brand_12_market,299962.04
2020-12,region_190,brand_3_market,572322.69
2020-12,region_191,brand_3,108041.22
2020-12,region_191,brand_12_market,361997.51
2020-12,region_191,brand_3_market,763787.42
2020-12,region_192,brand_3,35759.51
2020-12,region_192,brand_12_market,236801.57
2020-12,region_192,brand_3_market,437133.04
2020-12,region_193,brand_3,16835.61
2020-12,region_193,brand_12_market,326815.67
2020-12,region_193,brand_3_market,491199.54
2020-12,region_194,brand_3,77266.97
2020-12,region_194,brand_12_market,450359.27
2020-12,region_194,brand_3_market,869977.49
2020-12,region_195,brand_3,18619.48
2020-12,region_195,brand_12_market,158658.57
2020-12,region_195,brand_3_market,266847.0
2020-12,region_196,brand_3,25660.36
2020-12,region_196,brand_12_market,309090.81
2020-12,region_196,brand_3_market,581748.35
2020-12,region_197,brand_3,45210.67
2020-12,region_197,brand_12_market,223687.88
2020-12,region_197,brand_3_market,475541.97
2020-12,region_198,brand_3,48429.22
2020-12,region_198,brand_12_market,280125.36
2020-12,region_198,brand_3_market,565032.89
2020-12,region_199,brand_3,49780.96
2020-12,region_199,brand_12_market,322102.84
2020-12,region_199,brand_3_market,593708.16
2020-12,region_200,brand_3,68012.34
2020-12,region_200,brand_12_market,342661.38
2020-12,region_200,brand_3_market,634189.23
2021-01,region_0,brand_1,3888.99
2021-01,region_0,brand_2,511.84
2021-01,region_0,brand_3,48470.31
2021-01,region_0,brand_12_market,505188.62
2021-01,region_0,brand_3_market,885412.49
2021-01,region_1,brand_1,2021.05
2021-01,region_1,brand_2,681.06
2021-01,region_1,brand_3,41022.46
2021-01,region_1,brand_12_market,306729.35
2021-01,region_1,brand_3_market,552588.51
2021-01,region_2,brand_1,704.31
2021-01,region_2,brand_2,222.49
2021-01,region_2,brand_3,42899.36
2021-01,region_2,brand_12_market,217175.96
2021-01,region_2,brand_3_market,444076.1
2021-01,region_3,brand_1,2786.6
2021-01,region_3,brand_2,202.78
2021-01,region_3,brand_3,25957.72
2021-01,region_3,brand_12_market,206951.76
2021-01,region_3,brand_3_market,366873.88
2021-01,region_4,brand_1,1194.26
2021-01,region_4,brand_2,1888.06
2021-01,region_4,brand_3,36797.26
2021-01,region_4,brand_12_market,263874.59
2021-01,region_4,brand_3_market,544726.33
2021-01,region_5,brand_1,459.33
2021-01,region_5,brand_2,671.48
2021-01,region_5,brand_3,26682.77
2021-01,region_5,brand_12_market,182822.53
2021-01,region_5,brand_3_market,374822.45
2021-01,region_6,brand_1,2572.25
2021-01,region_6,brand_2,2509.77
2021-01,region_6,brand_3,41013.02
2021-01,region_6,brand_12_market,134715.07
2021-01,region_6,brand_3_market,285842.79
2021-01,region_7,brand_1,5971.29
2021-01,region_7,brand_2,3126.42
2021-01,region_7,brand_3,79922.75
2021-01,region_7,brand_12_market,427411.81
2021-01,region_7,brand_3_market,785495.62
2021-01,region_8,brand_1,2021.05
2021-01,region_8,brand_2,1025.84
2021-01,region_8,brand_3,36266.11
2021-01,region_8,brand_12_market,249821.14
2021-01,region_8,brand_3_market,488314.14
2021-01,region_9,brand_1,7992.34
2021-01,region_9,brand_2,11098.29
2021-01,region_9,brand_3,46043.87
2021-01,region_9,brand_12_market,223837.16
2021-01,region_9,brand_3_market,435846.66
2021-01,region_10,brand_1,1531.1
2021-01,region_10,brand_2,178.6
2021-01,region_10,brand_3,34326.1
2021-01,region_10,brand_12_market,253176.68
2021-01,region_10,brand_3_market,451215.64
2021-01,region_11,brand_1,459.33
2021-01,region_11,brand_2,313.81
2021-01,region_11,brand_3,26101.38
2021-01,region_11,brand_12_market,220407.26
2021-01,region_11,brand_3_market,386442.21
2021-01,region_12,brand_1,275.6
2021-01,region_12,brand_2,466.33
2021-01,region_12,brand_3,30054.12
2021-01,region_12,brand_12_market,234679.79
2021-01,region_12,brand_3_market,410431.29
2021-01,region_13,brand_1,2021.05
2021-01,region_13,brand_2,776.02
2021-01,region_13,brand_3,34079.07
2021-01,region_13,brand_12_market,370964.29
2021-01,region_13,brand_3_market,600812.47
2021-01,region_14,brand_1,1837.32
2021-01,region_14,brand_2,564.18
2021-01,region_14,brand_3,38092.42
2021-01,region_14,brand_12_market,286031.06
2021-01,region_14,brand_3_market,572529.71
2021-01,region_15,brand_1,2296.65
2021-01,region_15,brand_2,133.5
2021-01,region_15,brand_3,38674.24
2021-01,region_15,brand_12_market,289768.26
2021-01,region_15,brand_3_market,537517.01
2021-01,region_16,brand_1,4225.84
2021-01,region_16,brand_2,2006.69
2021-01,region_16,brand_3,43762.35
2021-01,region_16,brand_12_market,310291.19
2021-01,region_16,brand_3_market,563444.76
2021-01,region_17,brand_1,4072.73
2021-01,region_17,brand_2,240.01
2021-01,region_17,brand_3,32524.5
2021-01,region_17,brand_12_market,323902.64
2021-01,region_17,brand_3_market,518129.64
2021-01,region_18,brand_1,183.73
2021-01,region_18,brand_2,187.15
2021-01,region_18,brand_3,43866.11
2021-01,region_18,brand_12_market,242044.83
2021-01,region_18,brand_3_market,500325.03
2021-01,region_19,brand_1,12585.64
2021-01,region_19,brand_2,2725.22
2021-01,region_19,brand_3,92535.08
2021-01,region_19,brand_12_market,623648.7
2021-01,region_19,brand_3_market,1153053.58
2021-01,region_20,brand_1,1194.26
2021-01,region_20,brand_2,1075.31
2021-01,region_20,brand_3,53788.48
2021-01,region_20,brand_12_market,265763.99
