,month,region,brand,sales
2058,2021-07,region_102,brand_12_market,680514.6
2059,2021-08,region_102,brand_12_market,606338.38
2060,2020-01,region_103,brand_12_market,311175.25
2061,2020-02,region_103,brand_12_market,295291.93
2062,2020-03,region_103,brand_12_market,302341.875
2063,2020-04,region_103,brand_12_market,309391.82
2064,2020-05,region_103,brand_12_market,294658.63
2065,2020-06,region_103,brand_12_market,298951.18
2066,2020-07,region_103,brand_12_market,300961.29
2067,2020-08,region_103,brand_12_market,300527.15
2068,2020-09,region_103,brand_12_market,304421.82
2069,2020-10,region_103,brand_12_market,339093.24
2070,2020-11,region_103,brand_12_market,320720.53
2071,2020-12,region_103,brand_12_market,326657.72
2072,2021-01,region_103,brand_12_market,314132.58
2073,2021-02,region_103,brand_12_market,301014.49
2074,2021-03,region_103,brand_12_market,366824.5
2075,2021-04,region_103,brand_12_market,365931.36
2076,2021-05,region_103,brand_12_market,321642.49
2077,2021-06,region_103,brand_12_market,362102.29
2078,2021-07,region_103,brand_12_market,346699.51
2079,2021-08,region_103,brand_12_market,329748.69
2080,2020-01,region_104,brand_12_market,331637.32
2081,2020-02,region_104,brand_12_market,301851.94
2082,2020-03,region_104,brand_12_market,297691.16500000004
2083,2020-04,region_104,brand_12_market,293530.39
2084,2020-05,region_104,brand_12_market,313026.12
2085,2020-06,region_104,brand_12_market,331527.19
2086,2020-07,region_104,brand_12_market,344142.53
2087,2020-08,region_104,brand_12_market,243319.65
2088,2020-09,region_104,brand_12_market,337868.92
2089,2020-10,region_104,brand_12_market,319768.55
2090,2020-11,region_104,brand_12_market,333017.57
2091,2020-12,region_104,brand_12_market,306875.4
2092,2021-01,region_104,brand_12_market,314767.34
2093,2021-02,region_104,brand_12_market,280278.25
2094,2021-03,region_104,brand_12_market,358803.35
2095,2021-04,region_104,brand_12_market,320195.29
2096,2021-05,region_104,brand_12_market,318341.75
2097,2021-06,region_104,brand_12_market,334966.0
2098,2021-07,region_104,brand_12_market,369514.01
2099,2021-08,region_104,brand_12_market,260294.87
2100,2020-01,region_105,brand_12_market,302249.13
2101,2020-02,region_105,brand_12_market,288406.6
2102,2020-03,region_105,brand_12_market,301960.32499999995
2103,2020-04,region_105,brand_12_market,315514.05
2104,2020-05,region_105,brand_12_market,285095.97
2105,2020-06,region_105,brand_12_market,283639.92
2106,2020-07,region_105,brand_12_market,297459.99
2107,2020-08,region_105,brand_12_market,270999.2
2108,2020-09,region_105,brand_12_market,291838.88
2109,2020-10,region_105,brand_12_market,326223.47
2110,2020-11,region_105,brand_12_market,313892.65
2111,2020-12,region_105,brand_12_market,341214.76
2112,2021-01,region_105,brand_12_market,299675.0
2113,2021-02,region_105,brand_12_market,297186.07
2114,2021-03,region_105,brand_12_market,345023.92
2115,2021-04,region_105,brand_12_market,355399.41
2116,2021-05,region_105,brand_12_market,319356.54
2117,2021-06,region_105,brand_12_market,327815.37
2118,2021-07,region_105,brand_12_market,338195.53
2119,2021-08,region_105,brand_12_market,333211.31
2120,2020-01,region_106,brand_12_market,462492.29
2121,2020-02,region_106,brand_12_market,462427.05
2122,2020-03,region_106,brand_12_market,500973.0
2123,2020-04,region_106,brand_12_market,539518.95
2124,2020-05,region_106,brand_12_market,440979.05
2125,2020-06,region_106,brand_12_market,403217.47
2126,2020-07,region_106,brand_12_market,542616.74
2127,2020-08,region_106,brand_12_market,363389.37
2128,2020-09,region_106,brand_12_market,418049.7
2129,2020-10,region_106,brand_12_market,538987.82
2130,2020-11,region_106,brand_12_market,459861.73
2131,2020-12,region_106,brand_12_market,485035.01
2132,2021-01,region_106,brand_12_market,443887.48
2133,2021-02,region_106,brand_12_market,491771.9
2134,2021-03,region_106,brand_12_market,534510.56
2135,2021-04,region_106,brand_12_market,569565.23
2136,2021-05,region_106,brand_12_market,498423.38
2137,2021-06,region_106,brand_12_market,485292.47
2138,2021-07,region_106,brand_12_market,581668.12
2139,2021-08,region_106,brand_12_market,421731.15
2140,2020-01,region_107,brand_12_market,318774.32
2141,2020-02,region_107,brand_12_market,312736.78
2142,2020-03,region_107,brand_12_market,306385.80000000005
2143,2020-04,region_107,brand_12_market,300034.82
2144,2020-05,region_107,brand_12_market,288620.12
2145,2020-06,region_107,brand_12_market,299086.03
2146,2020-07,region_107,brand_12_market,290497.17
2147,2020-08,region_107,brand_12_market,288775.13
2148,2020-09,region_107,brand_12_market,302756.05
2149,2020-10,region_107,brand_12_market,318707.54
2150,2020-11,region_107,brand_12_market,324322.3
2151,2020-12,region_107,brand_12_market,330988.2
2152,2021-01,region_107,brand_12_market,294614.58
2153,2021-02,region_107,brand_12_market,287282.81
2154,2021-03,region_107,brand_12_market,364164.64
2155,2021-04,region_107,brand_12_market,352683.34
2156,2021-05,region_107,brand_12_market,318119.58
2157,2021-06,region_107,brand_12_market,340668.14
2158,2021-07,region_107,brand_12_market,336420.1
2159,2021-08,region_107,brand_12_market,320878.71
2160,2020-01,region_108,brand_12_market,429932.08
2161,2020-02,region_108,brand_12_market,405201.79
2162,2020-03,region_108,brand_12_market,408572.705
2163,2020-04,region_108,brand_12_market,411943.62
2164,2020-05,region_108,brand_12_market,368909.37
2165,2020-06,region_108,brand_12_market,383495.57
2166,2020-07,region_108,brand_12_market,364123.9
2167,2020-08,region_108,brand_12_market,347931.07
2168,2020-09,region_108,brand_12_market,380381.87
2169,2020-10,region_108,brand_12_market,414524.23
2170,2020-11,region_108,brand_12_market,405498.18
2171,2020-12,region_108,brand_12_market,406875.98
2172,2021-01,region_108,brand_12_market,376692.31
2173,2021-02,region_108,brand_12_market,395883.8
2174,2021-03,region_108,brand_12_market,461964.93
2175,2021-04,region_108,brand_12_market,469615.25
2176,2021-05,region_108,brand_12_market,418330.21
2177,2021-06,region_108,brand_12_market,397014.34
2178,2021-07,region_108,brand_12_market,464032.4
2179,2021-08,region_108,brand_12_market,362322.41
2180,2020-01,region_109,brand_12_market,422388.39
2181,2020-02,region_109,brand_12_market,365372.63
2182,2020-03,region_109,brand_12_market,377088.235
2183,2020-04,region_109,brand_12_market,388803.84
2184,2020-05,region_109,brand_12_market,367015.25
2185,2020-06,region_109,brand_12_market,396314.76
2186,2020-07,region_109,brand_12_market,364852.97
2187,2020-08,region_109,brand_12_market,415203.32
2188,2020-09,region_109,brand_12_market,423536.52
2189,2020-10,region_109,brand_12_market,420016.0
2190,2020-11,region_109,brand_12_market,428596.65
2191,2020-12,region_109,brand_12_market,436524.47
2192,2021-01,region_109,brand_12_market,404023.52
2193,2021-02,region_109,brand_12_market,372245.47
2194,2021-03,region_109,brand_12_market,478957.17
2195,2021-04,region_109,brand_12_market,461917.84
2196,2021-05,region_109,brand_12_market,404669.55
2197,2021-06,region_109,brand_12_market,474127.76
2198,2021-07,region_109,brand_12_market,379556.7
2199,2021-08,region_109,brand_12_market,490951.04
2200,2020-01,region_110,brand_12_market,149121.5
2201,2020-02,region_110,brand_12_market,148778.9
2202,2020-03,region_110,brand_12_market,163545.285
2203,2020-04,region_110,brand_12_market,178311.67
2204,2020-05,region_110,brand_12_market,156462.12
2205,2020-06,region_110,brand_12_market,159935.38
2206,2020-07,region_110,brand_12_market,161123.53
2207,2020-08,region_110,brand_12_market,153122.71
2208,2020-09,region_110,brand_12_market,164626.88
2209,2020-10,region_110,brand_12_market,168241.32
2210,2020-11,region_110,brand_12_market,176017.35
2211,2020-12,region_110,brand_12_market,175719.49
2212,2021-01,region_110,brand_12_market,194969.2
2213,2021-02,region_110,brand_12_market,166210.17
2214,2021-03,region_110,brand_12_market,196155.41
2215,2021-04,region_110,brand_12_market,180373.55
2216,2021-05,region_110,brand_12_market,172434.51
2217,2021-06,region_110,brand_12_market,174806.26
2218,2021-07,region_110,brand_12_market,177931.94
2219,2021-08,region_110,brand_12_market,170792.86
2220,2020-01,region_111,brand_12_market,285686.41
2221,2020-02,region_111,brand_12_market,269070.86
2222,2020-03,region_111,brand_12_market,279533.38
2223,2020-04,region_111,brand_12_market,289995.9
2224,2020-05,region_111,brand_12_market,237293.41
2225,2020-06,region_111,brand_12_market,243779.78
2226,2020-07,region_111,brand_12_market,290018.95
2227,2020-08,region_111,brand_12_market,226759.9
2228,2020-09,region_111,brand_12_market,263107.13
2229,2020-10,region_111,brand_12_market,305166.2
2230,2020-11,region_111,brand_12_market,272654.14
2231,2020-12,region_111,brand_12_market,321386.52
2232,2021-01,region_111,brand_12_market,257897.53
2233,2021-02,region_111,brand_12_market,247824.27
2234,2021-03,region_111,brand_12_market,287239.0
2235,2021-04,region_111,brand_12_market,330059.35
2236,2021-05,region_111,brand_12_market,264382.16
2237,2021-06,region_111,brand_12_market,302269.55
2238,2021-07,region_111,brand_12_market,334936.68
2239,2021-08,region_111,brand_12_market,273271.97
2240,2020-01,region_112,brand_12_market,173974.69
2241,2020-02,region_112,brand_12_market,161544.9
2242,2020-03,region_112,brand_12_market,172590.47999999998
2243,2020-04,region_112,brand_12_market,183636.06
2244,2020-05,region_112,brand_12_market,147367.27
2245,2020-06,region_112,brand_12_market,163802.79
2246,2020-07,region_112,brand_12_market,168946.49
2247,2020-08,region_112,brand_12_market,140862.42
2248,2020-09,region_112,brand_12_market,163254.3
2249,2020-10,region_112,brand_12_market,178869.54
2250,2020-11,region_112,brand_12_market,161818.65
2251,2020-12,region_112,brand_12_market,190743.0
2252,2021-01,region_112,brand_12_market,160142.98
2253,2021-02,region_112,brand_12_market,154245.18
2254,2021-03,region_112,brand_12_market,178476.65
2255,2021-04,region_112,brand_12_market,190621.14
2256,2021-05,region_112,brand_12_market,159176.88
2257,2021-06,region_112,brand_12_market,181188.01
2258,2021-07,region_112,brand_12_market,192382.8
2259,2021-08,region_112,brand_12_market,164238.05
2260,2020-01,region_113,brand_12_market,254033.31
2261,2020-02,region_113,brand_12_market,234423.5
2262,2020-03,region_113,brand_12_market,233314.595
2263,2020-04,region_113,brand_12_market,232205.69
2264,2020-05,region_113,brand_12_market,213728.79
2265,2020-06,region_113,brand_12_market,240019.0
2266,2020-07,region_113,brand_12_market,231176.51
2267,2020-08,region_113,brand_12_market,227371.34
2268,2020-09,region_113,brand_12_market,243145.78
2269,2020-10,region_113,brand_12_market,250093.55
2270,2020-11,region_113,brand_12_market,254413.73
2271,2020-12,region_113,brand_12_market,251618.64
2272,2021-01,region_113,brand_12_market,236322.44
2273,2021-02,region_113,brand_12_market,239918.93
2274,2021-03,region_113,brand_12_market,268581.02
2275,2021-04,region_113,brand_12_market,268330.55
2276,2021-05,region_113,brand_12_market,248419.2
2277,2021-06,region_113,brand_12_market,267887.0
2278,2021-07,region_113,brand_12_market,252146.44
2279,2021-08,region_113,brand_12_market,271867.34
2280,2020-01,region_114,brand_12_market,265500.21
2281,2020-02,region_114,brand_12_market,247333.84
2282,2020-03,region_114,brand_12_market,259310.855
2283,2020-04,region_114,brand_12_market,271287.87
2284,2020-05,region_114,brand_12_market,242434.96
2285,2020-06,region_114,brand_12_market,232523.35
2286,2020-07,region_114,brand_12_market,288319.89
2287,2020-08,region_114,brand_12_market,197554.28
2288,2020-09,region_114,brand_12_market,247194.04
2289,2020-10,region_114,brand_12_market,309789.04
2290,2020-11,region_114,brand_12_market,262157.65
2291,2020-12,region_114,brand_12_market,295901.07
2292,2021-01,region_114,brand_12_market,258608.88
2293,2021-02,region_114,brand_12_market,265128.19
2294,2021-03,region_114,brand_12_market,285304.11
2295,2021-04,region_114,brand_12_market,309616.89
2296,2021-05,region_114,brand_12_market,277483.85
2297,2021-06,region_114,brand_12_market,284278.45
2298,2021-07,region_114,brand_12_market,340771.03
2299,2021-08,region_114,brand_12_market,237622.56
2300,2020-01,region_115,brand_12_market,410587.34
2301,2020-02,region_115,brand_12_market,392160.82
2302,2020-03,region_115,brand_12_market,386214.68
2303,2020-04,region_115,brand_12_market,380268.54
2304,2020-05,region_115,brand_12_market,376472.75
2305,2020-06,region_115,brand_12_market,406382.33
2306,2020-07,region_115,brand_12_market,403834.67
2307,2020-08,region_115,brand_12_market,367386.4
2308,2020-09,region_115,brand_12_market,419099.56
2309,2020-10,region_115,brand_12_market,435802.64
2310,2020-11,region_115,brand_12_market,467312.9
2311,2020-12,region_115,brand_12_market,483119.33
2312,2021-01,region_115,brand_12_market,442785.76
2313,2021-02,region_115,brand_12_market,445710.99
2314,2021-03,region_115,brand_12_market,525242.62
2315,2021-04,region_115,brand_12_market,483255.41
2316,2021-05,region_115,brand_12_market,432751.82
2317,2021-06,region_115,brand_12_market,479034.71
2318,2021-07,region_115,brand_12_market,522647.0
2319,2021-08,region_115,brand_12_market,380784.87
2320,2020-01,region_116,brand_12_market,280071.15
2321,2020-02,region_116,brand_12_market,253357.42
2322,2020-03,region_116,brand_12_market,257558.8
2323,2020-04,region_116,brand_12_market,261760.18
2324,2020-05,region_116,brand_12_market,250962.34
2325,2020-06,region_116,brand_12_market,263118.39
2326,2020-07,region_116,brand_12_market,287528.83
2327,2020-08,region_116,brand_12_market,237555.38
2328,2020-09,region_116,brand_12_market,284352.83
2329,2020-10,region_116,brand_12_market,281124.16
2330,2020-11,region_116,brand_12_market,300700.69
2331,2020-12,region_116,brand_12_market,309468.35
2332,2021-01,region_116,brand_12_market,257096.57
2333,2021-02,region_116,brand_12_market,270081.39
2334,2021-03,region_116,brand_12_market,321513.12
2335,2021-04,region_116,brand_12_market,314928.81
2336,2021-05,region_116,brand_12_market,294010.13
2337,2021-06,region_116,brand_12_market,322043.16
2338,2021-07,region_116,brand_12_market,346168.89
2339,2021-08,region_116,brand_12_market,265068.67
2340,2020-01,region_117,brand_12_market,344445.81
2341,2020-02,region_117,brand_12_market,311631.04
2342,2020-03,region_117,brand_12_market,328415.175
2343,2020-04,region_117,brand_12_market,345199.31
2344,2020-05,region_117,brand_12_market,298017.74
2345,2020-06,region_117,brand_12_market,327091.04
2346,2020-07,region_117,brand_12_market,339708.62
2347,2020-08,region_117,brand_12_market,296997.8
2348,2020-09,region_117,brand_12_market,314049.13
2349,2020-10,region_117,brand_12_market,376620.32
2350,2020-11,region_117,brand_12_market,344438.21
2351,2020-12,region_117,brand_12_market,357824.4
2352,2021-01,region_117,brand_12_market,346573.89
2353,2021-02,region_117,brand_12_market,332919.39
2354,2021-03,region_117,brand_12_market,393404.66
2355,2021-04,region_117,brand_12_market,403794.9
2356,2021-05,region_117,brand_12_market,363392.0
2357,2021-06,region_117,brand_12_market,363277.32
2358,2021-07,region_117,brand_12_market,357208.33
2359,2021-08,region_117,brand_12_market,341185.62
2360,2020-01,region_118,brand_12_market,170904.58
2361,2020-02,region_118,brand_12_market,149435.09
2362,2020-03,region_118,brand_12_market,158458.95500000002
2363,2020-04,region_118,brand_12_market,167482.82
2364,2020-05,region_118,brand_12_market,146828.99
2365,2020-06,region_118,brand_12_market,154264.85
2366,2020-07,region_118,brand_12_market,178330.29
2367,2020-08,region_118,brand_12_market,134999.16
2368,2020-09,region_118,brand_12_market,159546.91
2369,2020-10,region_118,brand_12_market,191665.82
2370,2020-11,region_118,brand_12_market,155838.17
2371,2020-12,region_118,brand_12_market,177742.69
2372,2021-01,region_118,brand_12_market,160086.47
2373,2021-02,region_118,brand_12_market,156423.28
2374,2021-03,region_118,brand_12_market,179939.12
2375,2021-04,region_118,brand_12_market,182476.2
2376,2021-05,region_118,brand_12_market,162765.72
2377,2021-06,region_118,brand_12_market,167022.7
2378,2021-07,region_118,brand_12_market,213337.59
2379,2021-08,region_118,brand_12_market,170447.22
2380,2020-01,region_119,brand_12_market,226369.17
2381,2020-02,region_119,brand_12_market,199372.93
2382,2020-03,region_119,brand_12_market,209549.4
2383,2020-04,region_119,brand_12_market,219725.87
2384,2020-05,region_119,brand_12_market,199432.48
2385,2020-06,region_119,brand_12_market,184571.85
2386,2020-07,region_119,brand_12_market,245152.79
2387,2020-08,region_119,brand_12_market,166075.46
2388,2020-09,region_119,brand_12_market,199825.03
2389,2020-10,region_119,brand_12_market,233710.67
2390,2020-11,region_119,brand_12_market,223712.55
2391,2020-12,region_119,brand_12_market,232067.4
2392,2021-01,region_119,brand_12_market,208427.93
2393,2021-02,region_119,brand_12_market,197153.73
2394,2021-03,region_119,brand_12_market,239116.79
2395,2021-04,region_119,brand_12_market,263132.08
2396,2021-05,region_119,brand_12_market,221772.54
2397,2021-06,region_119,brand_12_market,230836.53
2398,2021-07,region_119,brand_12_market,265631.95
2399,2021-08,region_119,brand_12_market,182592.3
2400,2020-01,region_120,brand_12_market,193840.82
2401,2020-02,region_120,brand_12_market,168882.62
2402,2020-03,region_120,brand_12_market,179793.8
2403,2020-04,region_120,brand_12_market,190704.98
2404,2020-05,region_120,brand_12_market,174685.32
2405,2020-06,region_120,brand_12_market,188429.64
2406,2020-07,region_120,brand_12_market,201475.97
2407,2020-08,region_120,brand_12_market,134316.57
2408,2020-09,region_120,brand_12_market,194703.02
2409,2020-10,region_120,brand_12_market,193398.4
2410,2020-11,region_120,brand_12_market,210347.75
2411,2020-12,region_120,brand_12_market,191048.49
2412,2021-01,region_120,brand_12_market,190387.54
2413,2021-02,region_120,brand_12_market,167371.99
2414,2021-03,region_120,brand_12_market,221955.83
2415,2021-04,region_120,brand_12_market,221702.37
2416,2021-05,region_120,brand_12_market,197933.92
2417,2021-06,region_120,brand_12_market,195745.0
2418,2021-07,region_120,brand_12_market,241743.06
2419,2021-08,region_120,brand_12_market,162401.58
2420,2020-01,region_121,brand_12_market,397052.42
2421,2020-02,region_121,brand_12_market,354830.11
2422,2020-03,region_121,brand_12_market,363742.455
2423,2020-04,region_121,brand_12_market,372654.8
2424,2020-05,region_121,brand_12_market,350504.15
2425,2020-06,region_121,brand_12_market,358880.15
2426,2020-07,region_121,brand_12_market,340303.09
2427,2020-08,region_121,brand_12_market,354068.6
2428,2020-09,region_121,brand_12_market,394158.03
2429,2020-10,region_121,brand_12_market,392186.11
2430,2020-11,region_121,brand_12_market,419848.43
2431,2020-12,region_121,brand_12_market,398867.83
2432,2021-01,region_121,brand_12_market,405891.56
2433,2021-02,region_121,brand_12_market,370600.8
2434,2021-03,region_121,brand_12_market,461847.54
2435,2021-04,region_121,brand_12_market,431750.75
2436,2021-05,region_121,brand_12_market,416210.48
2437,2021-06,region_121,brand_12_market,428837.24
2438,2021-07,region_121,brand_12_market,398027.56
2439,2021-08,region_121,brand_12_market,410760.55
2440,2020-01,region_122,brand_12_market,260675.2
2441,2020-02,region_122,brand_12_market,244401.98
2442,2020-03,region_122,brand_12_market,250372.915
2443,2020-04,region_122,brand_12_market,256343.85
2444,2020-05,region_122,brand_12_market,236521.91
2445,2020-06,region_122,brand_12_market,243079.5
2446,2020-07,region_122,brand_12_market,247132.97
2447,2020-08,region_122,brand_12_market,232725.68
2448,2020-09,region_122,brand_12_market,243955.91
2449,2020-10,region_122,brand_12_market,268036.1
2450,2020-11,region_122,brand_12_market,271131.46
2451,2020-12,region_122,brand_12_market,279485.47
2452,2021-01,region_122,brand_12_market,255676.58
2453,2021-02,region_122,brand_12_market,254819.71
2454,2021-03,region_122,brand_12_market,293363.1
2455,2021-04,region_122,brand_12_market,295641.69
2456,2021-05,region_122,brand_12_market,265250.17
2457,2021-06,region_122,brand_12_market,287899.03
2458,2021-07,region_122,brand_12_market,290979.24
2459,2021-08,region_122,brand_12_market,271997.69
2460,2020-01,region_123,brand_12_market,344963.92
2461,2020-02,region_123,brand_12_market,332120.06
2462,2020-03,region_123,brand_12_market,334966.365
2463,2020-04,region_123,brand_12_market,337812.67
2464,2020-05,region_123,brand_12_market,311528.92
2465,2020-06,region_123,brand_12_market,314380.74
2466,2020-07,region_123,brand_12_market,365123.73
2467,2020-08,region_123,brand_12_market,300704.08
2468,2020-09,region_123,brand_12_market,324852.77
2469,2020-10,region_123,brand_12_market,391889.8
2470,2020-11,region_123,brand_12_market,351634.85
2471,2020-12,region_123,brand_12_market,393559.35
2472,2021-01,region_123,brand_12_market,323992.31
2473,2021-02,region_123,brand_12_market,342755.71
2474,2021-03,region_123,brand_12_market,400834.19
2475,2021-04,region_123,brand_12_market,402835.31
2476,2021-05,region_123,brand_12_market,341095.56
2477,2021-06,region_123,brand_12_market,377106.82
2478,2021-07,region_123,brand_12_market,427153.54
2479,2021-08,region_123,brand_12_market,355560.69
2480,2020-01,region_124,brand_12_market,300768.83
2481,2020-02,region_124,brand_12_market,265697.5
2482,2020-03,region_124,brand_12_market,284711.905
2483,2020-04,region_124,brand_12_market,303726.31
2484,2020-05,region_124,brand_12_market,275648.61
2485,2020-06,region_124,brand_12_market,295606.23
2486,2020-07,region_124,brand_12_market,292728.58
2487,2020-08,region_124,brand_12_market,288144.59
2488,2020-09,region_124,brand_12_market,304221.23
2489,2020-10,region_124,brand_12_market,325527.79
2490,2020-11,region_124,brand_12_market,332382.32
2491,2020-12,region_124,brand_12_market,330130.67
2492,2021-01,region_124,brand_12_market,323491.68
2493,2021-02,region_124,brand_12_market,303184.88
2494,2021-03,region_124,brand_12_market,368344.21
2495,2021-04,region_124,brand_12_market,380493.77
2496,2021-05,region_124,brand_12_market,344822.0
2497,2021-06,region_124,brand_12_market,353781.99
2498,2021-07,region_124,brand_12_market,374236.74
2499,2021-08,region_124,brand_12_market,331395.54
2500,2020-01,region_125,brand_12_market,270822.98
2501,2020-02,region_125,brand_12_market,265686.87
2502,2020-03,region_125,brand_12_market,274273.07
2503,2020-04,region_125,brand_12_market,282859.27
2504,2020-05,region_125,brand_12_market,244341.83
2505,2020-06,region_125,brand_12_market,251845.89
2506,2020-07,region_125,brand_12_market,296620.08
2507,2020-08,region_125,brand_12_market,207385.13
2508,2020-09,region_125,brand_12_market,253870.26
2509,2020-10,region_125,brand_12_market,297406.94
2510,2020-11,region_125,brand_12_market,283623.72
2511,2020-12,region_125,brand_12_market,305282.78
2512,2021-01,region_125,brand_12_market,256943.73
2513,2021-02,region_125,brand_12_market,252652.36
2514,2021-03,region_125,brand_12_market,300704.2
2515,2021-04,region_125,brand_12_market,322952.57
2516,2021-05,region_125,brand_12_market,277691.09
2517,2021-06,region_125,brand_12_market,298084.15
2518,2021-07,region_125,brand_12_market,320186.42
2519,2021-08,region_125,brand_12_market,234195.43
2520,2020-01,region_126,brand_12_market,282367.15
2521,2020-02,region_126,brand_12_market,271270.45
2522,2020-03,region_126,brand_12_market,275802.82
2523,2020-04,region_126,brand_12_market,280335.19
2524,2020-05,region_126,brand_12_market,271628.2
2525,2020-06,region_126,brand_12_market,289793.77
2526,2020-07,region_126,brand_12_market,306969.53
2527,2020-08,region_126,brand_12_market,251093.14
2528,2020-09,region_126,brand_12_market,303303.91
2529,2020-10,region_126,brand_12_market,312332.94
2530,2020-11,region_126,brand_12_market,323244.24
2531,2020-12,region_126,brand_12_market,320791.32
2532,2021-01,region_126,brand_12_market,284638.11
2533,2021-02,region_126,brand_12_market,301785.9
2534,2021-03,region_126,brand_12_market,369005.66
2535,2021-04,region_126,brand_12_market,346490.41
2536,2021-05,region_126,brand_12_market,333072.56
2537,2021-06,region_126,brand_12_market,356111.15
2538,2021-07,region_126,brand_12_market,392379.78
2539,2021-08,region_126,brand_12_market,286152.21
2540,2020-01,region_127,brand_12_market,380603.69
2541,2020-02,region_127,brand_12_market,365472.6
2542,2020-03,region_127,brand_12_market,375003.165
2543,2020-04,region_127,brand_12_market,384533.73
2544,2020-05,region_127,brand_12_market,345502.17
2545,2020-06,region_127,brand_12_market,333794.46
2546,2020-07,region_127,brand_12_market,394305.17
2547,2020-08,region_127,brand_12_market,326406.9
2548,2020-09,region_127,brand_12_market,372618.58
2549,2020-10,region_127,brand_12_market,443462.36
2550,2020-11,region_127,brand_12_market,397765.17
2551,2020-12,region_127,brand_12_market,448925.97
2552,2021-01,region_127,brand_12_market,399773.82
2553,2021-02,region_127,brand_12_market,401257.77
2554,2021-03,region_127,brand_12_market,475484.26
2555,2021-04,region_127,brand_12_market,471748.24
2556,2021-05,region_127,brand_12_market,419737.24
2557,2021-06,region_127,brand_12_market,457127.36
2558,2021-07,region_127,brand_12_market,481217.74
2559,2021-08,region_127,brand_12_market,444399.04
2560,2020-01,region_128,brand_12_market,276613.59
2561,2020-02,region_128,brand_12_market,255547.26
2562,2020-03,region_128,brand_12_market,267075.89
2563,2020-04,region_128,brand_12_market,278604.52
2564,2020-05,region_128,brand_12_market,258763.14
2565,2020-06,region_128,brand_12_market,254505.29
2566,2020-07,region_128,brand_12_market,286774.78
2567,2020-08,region_128,brand_12_market,249878.56
2568,2020-09,region_128,brand_12_market,268572.31
2569,2020-10,region_128,brand_12_market,305019.59
2570,2020-11,region_128,brand_12_market,289992.49
2571,2020-12,region_128,brand_12_market,300823.37
2572,2021-01,region_128,brand_12_market,269861.85
2573,2021-02,region_128,brand_12_market,261229.78
2574,2021-03,region_128,brand_12_market,299560.85
2575,2021-04,region_128,brand_12_market,337269.05
2576,2021-05,region_128,brand_12_market,278978.53
2577,2021-06,region_128,brand_12_market,297709.4
2578,2021-07,region_128,brand_12_market,324153.58
2579,2021-08,region_128,brand_12_market,277526.96
2580,2020-01,region_129,brand_12_market,250149.93
2581,2020-02,region_129,brand_12_market,235950.26
2582,2020-03,region_129,brand_12_market,249005.075
2583,2020-04,region_129,brand_12_market,262059.89
2584,2020-05,region_129,brand_12_market,223211.75
2585,2020-06,region_129,brand_12_market,225247.81
2586,2020-07,region_129,brand_12_market,244675.31
2587,2020-08,region_129,brand_12_market,217373.94
2588,2020-09,region_129,brand_12_market,244204.21
2589,2020-10,region_129,brand_12_market,274729.98
2590,2020-11,region_129,brand_12_market,249492.19
2591,2020-12,region_129,brand_12_market,251841.51
2592,2021-01,region_129,brand_12_market,249661.69
2593,2021-02,region_129,brand_12_market,236964.31
2594,2021-03,region_129,brand_12_market,277843.77
2595,2021-04,region_129,brand_12_market,302627.33
2596,2021-05,region_129,brand_12_market,254801.99
2597,2021-06,region_129,brand_12_market,264332.91
2598,2021-07,region_129,brand_12_market,287304.03
2599,2021-08,region_129,brand_12_market,240052.06
2600,2020-01,region_130,brand_12_market,259666.51
2601,2020-02,region_130,brand_12_market,233016.19
2602,2020-03,region_130,brand_12_market,251156.575
2603,2020-04,region_130,brand_12_market,269296.96
2604,2020-05,region_130,brand_12_market,241555.14
2605,2020-06,region_130,brand_12_market,227667.07
2606,2020-07,region_130,brand_12_market,288619.55
2607,2020-08,region_130,brand_12_market,218995.48
2608,2020-09,region_130,brand_12_market,230866.77
2609,2020-10,region_130,brand_12_market,288583.74
2610,2020-11,region_130,brand_12_market,268972.63
2611,2020-12,region_130,brand_12_market,271087.19
2612,2021-01,region_130,brand_12_market,256337.44
2613,2021-02,region_130,brand_12_market,256207.92
2614,2021-03,region_130,brand_12_market,307251.27
2615,2021-04,region_130,brand_12_market,306809.5
2616,2021-05,region_130,brand_12_market,279902.95
2617,2021-06,region_130,brand_12_market,289617.3
2618,2021-07,region_130,brand_12_market,368513.05
2619,2021-08,region_130,brand_12_market,307766.77
2620,2020-01,region_131,brand_12_market,489785.66
2621,2020-02,region_131,brand_12_market,433922.34
2622,2020-03,region_131,brand_12_market,441243.405
2623,2020-04,region_131,brand_12_market,448564.47
2624,2020-05,region_131,brand_12_market,454346.63
2625,2020-06,region_131,brand_12_market,472009.95
2626,2020-07,region_131,brand_12_market,415033.3
2627,2020-08,region_131,brand_12_market,466261.07
2628,2020-09,region_131,brand_12_market,490972.45
2629,2020-10,region_131,brand_12_market,491444.2
2630,2020-11,region_131,brand_12_market,527541.16
2631,2020-12,region_131,brand_12_market,520130.62
2632,2021-01,region_131,brand_12_market,457890.78
2633,2021-02,region_131,brand_12_market,426931.27
2634,2021-03,region_131,brand_12_market,548160.36
2635,2021-04,region_131,brand_12_market,519509.41
2636,2021-05,region_131,brand_12_market,477094.38
2637,2021-06,region_131,brand_12_market,528246.3
2638,2021-07,region_131,brand_12_market,437587.58
2639,2021-08,region_131,brand_12_market,537558.65
