,region,month,sales,delta_sales,rel_delta_sales,prevSales
859,region_42,2021-08,2285.93,-2384.77,-0.5105808551180766,4670.7
860,region_43,2020-01,0.0,0.0,0.0,0.0
861,region_43,2020-02,0.0,0.0,0.0,0.0
862,region_43,2020-03,0.0,0.0,0.0,0.0
863,region_43,2020-04,0.0,0.0,0.0,0.0
864,region_43,2020-05,0.0,0.0,0.0,0.0
865,region_43,2020-06,0.0,0.0,0.0,0.0
866,region_43,2020-07,508.44,508.44,100.0,0.0
867,region_43,2020-08,1124.69,616.25,1.2120407521044765,508.44
868,region_43,2020-09,1947.06,822.3699999999999,0.7311970409623985,1124.69
869,region_43,2020-10,2510.89,563.8299999999999,0.2895801875648414,1947.06
870,region_43,2020-11,2374.56,-136.32999999999993,-0.0542954888505669,2510.89
871,region_43,2020-12,2592.77,218.21000000000004,0.09189491947981954,2374.56
872,region_43,2021-01,3239.5,646.73,0.24943593145554765,2592.77
873,region_43,2021-02,2914.34,-325.15999999999985,-0.10037351443123932,3239.5
874,region_43,2021-03,3893.62,979.2799999999997,0.3360211917621141,2914.34
875,region_43,2021-04,3336.74,-556.8800000000001,-0.14302371571956174,3893.62
876,region_43,2021-05,2398.85,-937.8899999999999,-0.2810797365092875,3336.74
877,region_43,2021-06,3353.41,954.56,0.3979240052525168,2398.85
878,region_43,2021-07,3163.9,-189.50999999999976,-0.056512624462860095,3353.41
879,region_43,2021-08,4026.37,862.4699999999998,0.27259711116027674,3163.9
880,region_44,2020-01,0.0,0.0,0.0,0.0
881,region_44,2020-02,0.0,0.0,0.0,0.0
882,region_44,2020-03,0.0,0.0,0.0,0.0
883,region_44,2020-04,0.0,0.0,0.0,0.0
884,region_44,2020-05,0.0,0.0,0.0,0.0
885,region_44,2020-06,0.0,0.0,0.0,0.0
886,region_44,2020-07,104.11,104.11,100.0,0.0
887,region_44,2020-08,278.57,174.45999999999998,1.6757275958121216,104.11
888,region_44,2020-09,491.26,212.69,0.7635064795204078,278.57
889,region_44,2020-10,70.35,-420.90999999999997,-0.8567968082074665,491.26
890,region_44,2020-11,832.66,762.31,10.835963041933192,70.35
891,region_44,2020-12,871.92,39.25999999999999,0.0471500972786012,832.66
892,region_44,2021-01,562.88,-309.03999999999996,-0.354436186806129,871.92
893,region_44,2021-02,703.94,141.06000000000006,0.2506040363843094,562.88
894,region_44,2021-03,602.36,-101.58000000000004,-0.14430207119924998,703.94
895,region_44,2021-04,459.34,-143.02000000000004,-0.23743276445979156,602.36
896,region_44,2021-05,909.72,450.38000000000005,0.9804937519049073,459.34
897,region_44,2021-06,877.7,-32.01999999999998,-0.03519764323088426,909.72
898,region_44,2021-07,376.78,-500.9200000000001,-0.5707189244616613,877.7
899,region_44,2021-08,687.62,310.84000000000003,0.8249907107595946,376.78
900,region_45,2020-01,0.0,0.0,0.0,0.0
901,region_45,2020-02,0.0,0.0,0.0,0.0
902,region_45,2020-03,0.0,0.0,0.0,0.0
903,region_45,2020-04,0.0,0.0,0.0,0.0
904,region_45,2020-05,0.0,0.0,0.0,0.0
905,region_45,2020-06,0.0,0.0,0.0,0.0
906,region_45,2020-07,104.11,104.11,100.0,0.0
907,region_45,2020-08,360.79,256.68,2.4654692152530977,104.11
908,region_45,2020-09,564.09,203.3,0.5634856841930209,360.79
909,region_45,2020-10,1200.76,636.67,1.1286674112287045,564.09
910,region_45,2020-11,2153.07,952.3100000000002,0.7930893767280724,1200.76
911,region_45,2020-12,1278.18,-874.8900000000001,-0.40634535802365923,2153.07
912,region_45,2021-01,1803.9,525.72,0.4113035722668168,1278.18
913,region_45,2021-02,1264.6,-539.3000000000002,-0.298963357170575,1803.9
914,region_45,2021-03,2310.84,1046.2400000000002,0.8273287996204335,1264.6
915,region_45,2021-04,1571.14,-739.7,-0.3201000501981963,2310.84
916,region_45,2021-05,1189.07,-382.07000000000016,-0.2431801112567945,1571.14
917,region_45,2021-06,2456.45,1267.3799999999999,1.0658581916960315,1189.07
918,region_45,2021-07,1949.24,-507.2099999999998,-0.20648089722974206,2456.45
919,region_45,2021-08,1826.22,-123.01999999999998,-0.06311177689766267,1949.24
920,region_46,2020-01,0.0,0.0,0.0,0.0
921,region_46,2020-02,0.0,0.0,0.0,0.0
922,region_46,2020-03,0.0,0.0,0.0,0.0
923,region_46,2020-04,0.0,0.0,0.0,0.0
924,region_46,2020-05,0.0,0.0,0.0,0.0
925,region_46,2020-06,0.0,0.0,0.0,0.0
926,region_46,2020-07,0.0,0.0,0.0,0.0
927,region_46,2020-08,0.0,0.0,0.0,0.0
928,region_46,2020-09,28.13,28.13,100.0,0.0
929,region_46,2020-10,0.0,-28.13,-1.0,28.13
930,region_46,2020-11,0.0,0.0,0.0,0.0
931,region_46,2020-12,32.74,32.74,100.0,0.0
932,region_46,2021-01,0.0,-32.74,-1.0,32.74
933,region_46,2021-02,32.74,32.74,100.0,0.0
934,region_46,2021-03,0.0,-32.74,-1.0,32.74
935,region_46,2021-04,0.0,0.0,0.0,0.0
936,region_46,2021-05,0.0,0.0,0.0,0.0
937,region_46,2021-06,0.0,0.0,0.0,0.0
938,region_46,2021-07,96.97,96.97,100.0,0.0
939,region_46,2021-08,0.0,-96.97,-1.0,96.97
940,region_47,2020-01,0.0,0.0,0.0,0.0
941,region_47,2020-02,0.0,0.0,0.0,0.0
942,region_47,2020-03,0.0,0.0,0.0,0.0
943,region_47,2020-04,0.0,0.0,0.0,0.0
944,region_47,2020-05,0.0,0.0,0.0,0.0
945,region_47,2020-06,0.0,0.0,0.0,0.0
946,region_47,2020-07,187.43,187.43,100.0,0.0
947,region_47,2020-08,712.25,524.8199999999999,2.800085365203009,187.43
948,region_47,2020-09,540.62,-171.63,-0.24096876096876096,712.25
949,region_47,2020-10,879.72,339.1,0.6272427953090896,540.62
950,region_47,2020-11,920.62,40.89999999999998,0.0464920656572545,879.72
951,region_47,2020-12,804.13,-116.49000000000001,-0.12653429210749279,920.62
952,region_47,2021-01,1175.41,371.2800000000001,0.4617163891410594,804.13
953,region_47,2021-02,916.29,-259.1200000000001,-0.22045073633880952,1175.41
954,region_47,2021-03,1073.01,156.72000000000003,0.17103755361293915,916.29
955,region_47,2021-04,2074.63,1001.6200000000001,0.9334675352513024,1073.01
956,region_47,2021-05,1616.96,-457.6700000000001,-0.22060319189445832,2074.63
957,region_47,2021-06,683.33,-933.63,-0.5773983277261032,1616.96
958,region_47,2021-07,1017.5,334.16999999999996,0.48903165381294533,683.33
959,region_47,2021-08,1498.61,481.1099999999999,0.4728353808353807,1017.5
960,region_48,2020-01,0.0,0.0,0.0,0.0
961,region_48,2020-02,0.0,0.0,0.0,0.0
962,region_48,2020-03,0.0,0.0,0.0,0.0
963,region_48,2020-04,0.0,0.0,0.0,0.0
964,region_48,2020-05,0.0,0.0,0.0,0.0
965,region_48,2020-06,0.0,0.0,0.0,0.0
966,region_48,2020-07,697.27,697.27,100.0,0.0
967,region_48,2020-08,339.89,-357.38,-0.5125417700460366,697.27
968,region_48,2020-09,991.68,651.79,1.9176498278854925,339.89
969,region_48,2020-10,993.19,1.5100000000001046,0.001522668602775168,991.68
970,region_48,2020-11,200.48,-792.71,-0.7981453699694923,993.19
971,region_48,2020-12,999.28,798.8,3.984437350359138,200.48
972,region_48,2021-01,933.21,-66.06999999999994,-0.0661176046753662,999.28
973,region_48,2021-02,491.57,-441.64000000000004,-0.4732482506616946,933.21
974,region_48,2021-03,952.91,461.34,0.9385031633338079,491.57
975,region_48,2021-04,1427.69,474.7800000000001,0.4982422264432109,952.91
976,region_48,2021-05,1221.42,-206.26999999999998,-0.14447814301423978,1427.69
977,region_48,2021-06,891.66,-329.7600000000001,-0.26998084197082095,1221.42
978,region_48,2021-07,2211.47,1319.81,1.4801718143687053,891.66
979,region_48,2021-08,641.57,-1569.8999999999996,-0.7098898018060384,2211.47
980,region_49,2020-01,0.0,0.0,0.0,0.0
981,region_49,2020-02,0.0,0.0,0.0,0.0
982,region_49,2020-03,0.0,0.0,0.0,0.0
983,region_49,2020-04,0.0,0.0,0.0,0.0
984,region_49,2020-05,0.0,0.0,0.0,0.0
985,region_49,2020-06,0.0,0.0,0.0,0.0
986,region_49,2020-07,143.74,143.74,100.0,0.0
987,region_49,2020-08,287.48,143.74,1.0,143.74
988,region_49,2020-09,1452.32,1164.84,4.051899262557395,287.48
989,region_49,2020-10,531.35,-920.9699999999999,-0.6341371047702985,1452.32
990,region_49,2020-11,762.18,230.82999999999993,0.4344217559047707,531.35
991,region_49,2020-12,796.93,34.75,0.04559290456322662,762.18
992,region_49,2021-01,317.59,-479.34,-0.6014831917483343,796.93
993,region_49,2021-02,1430.43,1112.8400000000001,3.5040146100318026,317.59
994,region_49,2021-03,1194.16,-236.26999999999998,-0.16517410848486114,1430.43
995,region_49,2021-04,835.63,-358.5300000000001,-0.30023614925973074,1194.16
996,region_49,2021-05,1606.51,770.88,0.9225135526488997,835.63
997,region_49,2021-06,559.67,-1046.8400000000001,-0.6516237060460253,1606.51
998,region_49,2021-07,1016.16,456.49,0.8156413600871943,559.67
999,region_49,2021-08,1214.97,198.81000000000006,0.1956483230987247,1016.16
1000,region_50,2020-01,0.0,0.0,0.0,0.0
1001,region_50,2020-02,0.0,0.0,0.0,0.0
1002,region_50,2020-03,0.0,0.0,0.0,0.0
1003,region_50,2020-04,0.0,0.0,0.0,0.0
1004,region_50,2020-05,0.0,0.0,0.0,0.0
1005,region_50,2020-06,0.0,0.0,0.0,0.0
1006,region_50,2020-07,806.52,806.52,100.0,0.0
1007,region_50,2020-08,1996.57,1190.05,1.4755368744730446,806.52
1008,region_50,2020-09,1881.04,-115.52999999999997,-0.05786423716674094,1996.57
1009,region_50,2020-10,1919.3,38.25999999999999,0.02033981201888313,1881.04
1010,region_50,2020-11,1329.63,-589.6699999999998,-0.3072318032616057,1919.3
1011,region_50,2020-12,1841.46,511.8299999999999,0.3849416755037114,1329.63
1012,region_50,2021-01,2121.03,279.57000000000016,0.15181975171874496,1841.46
1013,region_50,2021-02,1292.25,-828.7800000000002,-0.39074411960226874,2121.03
1014,region_50,2021-03,3233.83,1941.58,1.5024801702456956,1292.25
1015,region_50,2021-04,2275.76,-958.0699999999997,-0.2962648005615631,3233.83
1016,region_50,2021-05,1522.52,-753.2400000000002,-0.33098393503708656,2275.76
1017,region_50,2021-06,3539.35,2016.83,1.324665685836639,1522.52
1018,region_50,2021-07,3607.09,67.74000000000024,0.019139107463234772,3539.35
1019,region_50,2021-08,1853.0,-1754.0900000000001,-0.4862895020639907,3607.09
1020,region_51,2020-01,0.0,0.0,0.0,0.0
1021,region_51,2020-02,0.0,0.0,0.0,0.0
1022,region_51,2020-03,0.0,0.0,0.0,0.0
1023,region_51,2020-04,0.0,0.0,0.0,0.0
1024,region_51,2020-05,0.0,0.0,0.0,0.0
1025,region_51,2020-06,0.0,0.0,0.0,0.0
1026,region_51,2020-07,456.08,456.08,100.0,0.0
1027,region_51,2020-08,579.02,122.94,0.2695579722855639,456.08
1028,region_51,2020-09,1376.2,797.1800000000001,1.3767745501018966,579.02
1029,region_51,2020-10,910.19,-466.01,-0.3386208399941869,1376.2
1030,region_51,2020-11,896.38,-13.81000000000006,-0.015172656258583439,910.19
1031,region_51,2020-12,498.05,-398.33,-0.44437626899306093,896.38
1032,region_51,2021-01,896.38,398.33,0.7997791386406987,498.05
1033,region_51,2021-02,794.65,-101.73000000000002,-0.11348981458756335,896.38
1034,region_51,2021-03,851.4,56.75,0.0714150884036997,794.65
1035,region_51,2021-04,905.74,54.34000000000003,0.06382428940568485,851.4
1036,region_51,2021-05,599.11,-306.63,-0.33854086161591623,905.74
1037,region_51,2021-06,1153.34,554.2299999999999,0.9250888818413978,599.11
1038,region_51,2021-07,1561.09,407.75,0.35353841885307014,1153.34
1039,region_51,2021-08,645.51,-915.5799999999999,-0.5865004580133112,1561.09
1040,region_52,2020-01,0.0,0.0,0.0,0.0
1041,region_52,2020-02,0.0,0.0,0.0,0.0
1042,region_52,2020-03,0.0,0.0,0.0,0.0
1043,region_52,2020-04,0.0,0.0,0.0,0.0
1044,region_52,2020-05,0.0,0.0,0.0,0.0
1045,region_52,2020-06,0.0,0.0,0.0,0.0
1046,region_52,2020-07,561.58,561.58,100.0,0.0
1047,region_52,2020-08,2028.71,1467.13,2.61250400655294,561.58
1048,region_52,2020-09,3660.38,1631.67,0.8042894252998212,2028.71
1049,region_52,2020-10,1958.84,-1701.5400000000002,-0.4648533758790071,3660.38
1050,region_52,2020-11,3803.5,1844.66,0.9417104000326726,1958.84
1051,region_52,2020-12,3944.83,141.32999999999993,0.037157880899171714,3803.5
1052,region_52,2021-01,3776.51,-168.3199999999997,-0.04266850536018019,3944.83
1053,region_52,2021-02,4958.43,1181.92,0.312966204246778,3776.51
1054,region_52,2021-03,6685.8,1727.37,0.34837035109903725,4958.43
1055,region_52,2021-04,3323.73,-3362.07,-0.502867270932424,6685.8
1056,region_52,2021-05,6591.59,3267.86,0.9831905720380416,3323.73
1057,region_52,2021-06,5050.7,-1540.8900000000003,-0.23376605644465154,6591.59
1058,region_52,2021-07,5936.2,885.5,0.1753222325618231,5050.7
1059,region_52,2021-08,5742.04,-194.15999999999985,-0.03270779286412184,5936.2
1060,region_53,2020-01,0.0,0.0,0.0,0.0
1061,region_53,2020-02,0.0,0.0,0.0,0.0
1062,region_53,2020-03,0.0,0.0,0.0,0.0
1063,region_53,2020-04,0.0,0.0,0.0,0.0
1064,region_53,2020-05,0.0,0.0,0.0,0.0
1065,region_53,2020-06,0.0,0.0,0.0,0.0
1066,region_53,2020-07,0.0,0.0,0.0,0.0
1067,region_53,2020-08,0.0,0.0,0.0,0.0
1068,region_53,2020-09,35.17,35.17,100.0,0.0
1069,region_53,2020-10,93.22,58.05,1.6505544498151834,35.17
1070,region_53,2020-11,358.69,265.47,2.8477794464707147,93.22
1071,region_53,2020-12,373.8,15.110000000000014,0.042125512280799526,358.69
1072,region_53,2021-01,77.84,-295.96000000000004,-0.7917602996254681,373.8
1073,region_53,2021-02,332.5,254.66,3.2715827338129495,77.84
1074,region_53,2021-03,295.96,-36.54000000000002,-0.10989473684210538,332.5
1075,region_53,2021-04,155.11,-140.84999999999997,-0.4759089066090011,295.96
1076,region_53,2021-05,1103.05,947.9399999999999,6.111404809490039,155.11
1077,region_53,2021-06,178.6,-924.4499999999999,-0.8380853089161869,1103.05
1078,region_53,2021-07,323.64,145.04,0.812094064949608,178.6
1079,region_53,2021-08,435.03,111.38999999999999,0.34417871709306636,323.64
1080,region_54,2020-01,0.0,0.0,0.0,0.0
1081,region_54,2020-02,0.0,0.0,0.0,0.0
1082,region_54,2020-03,0.0,0.0,0.0,0.0
1083,region_54,2020-04,0.0,0.0,0.0,0.0
1084,region_54,2020-05,0.0,0.0,0.0,0.0
1085,region_54,2020-06,0.0,0.0,0.0,0.0
1086,region_54,2020-07,554.86,554.86,100.0,0.0
1087,region_54,2020-08,178.91,-375.95000000000005,-0.6775583029953502,554.86
1088,region_54,2020-09,984.21,805.3000000000001,4.501145827511039,178.91
1089,region_54,2020-10,1725.19,740.98,0.7528677822822365,984.21
1090,region_54,2020-11,1005.41,-719.7800000000001,-0.41721781369008637,1725.19
1091,region_54,2020-12,1179.23,173.82000000000005,0.17288469380650695,1005.41
1092,region_54,2021-01,1259.77,80.53999999999996,0.06829880515251485,1179.23
1093,region_54,2021-02,1116.52,-143.25,-0.11371123300284969,1259.77
1094,region_54,2021-03,1450.23,333.71000000000004,0.2988840325296458,1116.52
1095,region_54,2021-04,1230.87,-219.36000000000013,-0.15125876585093412,1450.23
1096,region_54,2021-05,1462.48,231.61000000000013,0.18816771876802596,1230.87
1097,region_54,2021-06,1142.41,-320.06999999999994,-0.21885427493025544,1462.48
1098,region_54,2021-07,1365.61,223.19999999999982,0.1953764410325538,1142.41
1099,region_54,2021-08,1125.35,-240.26,-0.17593602858795698,1365.61
1100,region_55,2020-01,0.0,0.0,0.0,0.0
1101,region_55,2020-02,0.0,0.0,0.0,0.0
1102,region_55,2020-03,0.0,0.0,0.0,0.0
1103,region_55,2020-04,0.0,0.0,0.0,0.0
1104,region_55,2020-05,0.0,0.0,0.0,0.0
1105,region_55,2020-06,0.0,0.0,0.0,0.0
1106,region_55,2020-07,70.35,70.35,100.0,0.0
1107,region_55,2020-08,87.18,16.830000000000013,0.23923240938166335,70.35
1108,region_55,2020-09,997.24,910.06,10.438862124340444,87.18
1109,region_55,2020-10,1339.33,342.0899999999999,0.3430367815169868,997.24
1110,region_55,2020-11,1098.02,-241.30999999999995,-0.18017217564005883,1339.33
1111,region_55,2020-12,1036.72,-61.299999999999955,-0.0558277627001329,1098.02
1112,region_55,2021-01,1133.17,96.45000000000005,0.09303379890423646,1036.72
1113,region_55,2021-02,1192.33,59.159999999999854,0.05220752402552109,1133.17
1114,region_55,2021-03,1543.96,351.6300000000001,0.2949099662006325,1192.33
1115,region_55,2021-04,947.04,-596.9200000000001,-0.3866162335811809,1543.96
1116,region_55,2021-05,1360.62,413.5799999999999,0.4367080587937151,947.04
1117,region_55,2021-06,1669.4,308.7800000000002,0.2269406594052712,1360.62
1118,region_55,2021-07,1555.5,-113.90000000000009,-0.06822810590631367,1669.4
1119,region_55,2021-08,433.47,-1122.03,-0.7213307618129219,1555.5
1120,region_56,2020-01,0.0,0.0,0.0,0.0
1121,region_56,2020-02,0.0,0.0,0.0,0.0
1122,region_56,2020-03,0.0,0.0,0.0,0.0
1123,region_56,2020-04,0.0,0.0,0.0,0.0
1124,region_56,2020-05,0.0,0.0,0.0,0.0
1125,region_56,2020-06,0.0,0.0,0.0,0.0
1126,region_56,2020-07,0.0,0.0,0.0,0.0
1127,region_56,2020-08,0.0,0.0,0.0,0.0
1128,region_56,2020-09,359.39,359.39,100.0,0.0
1129,region_56,2020-10,56.27,-303.12,-0.8434291438270403,359.39
1130,region_56,2020-11,35.04,-21.230000000000004,-0.3772880753509864,56.27
1131,region_56,2020-12,0.0,-35.04,-1.0,35.04
1132,region_56,2021-01,349.84,349.84,100.0,0.0
1133,region_56,2021-02,104.77,-245.07,-0.7005202378230048,349.84
1134,region_56,2021-03,161.47,56.7,0.5411854538512935,104.77
1135,region_56,2021-04,523.67,362.19999999999993,2.243141140769183,161.47
1136,region_56,2021-05,292.17,-231.49999999999994,-0.44207229743922694,523.67
1137,region_56,2021-06,250.58,-41.59,-0.14234863264537767,292.17
1138,region_56,2021-07,847.31,596.7299999999999,2.381395163221326,250.58
1139,region_56,2021-08,304.46,-542.8499999999999,-0.6406746055162809,847.31
1140,region_57,2020-01,0.0,0.0,0.0,0.0
1141,region_57,2020-02,0.0,0.0,0.0,0.0
1142,region_57,2020-03,0.0,0.0,0.0,0.0
1143,region_57,2020-04,0.0,0.0,0.0,0.0
1144,region_57,2020-05,0.0,0.0,0.0,0.0
1145,region_57,2020-06,0.0,0.0,0.0,0.0
1146,region_57,2020-07,868.59,868.59,100.0,0.0
1147,region_57,2020-08,779.45,-89.13999999999999,-0.10262609516572829,868.59
1148,region_57,2020-09,1282.0,502.54999999999995,0.6447495028545769,779.45
1149,region_57,2020-10,2182.87,900.8699999999999,0.7027067082683307,1282.0
1150,region_57,2020-11,1618.06,-564.81,-0.2587465126187084,2182.87
1151,region_57,2020-12,1825.84,207.77999999999997,0.12841303783543245,1618.06
1152,region_57,2021-01,1923.88,98.04000000000019,0.05369583315076909,1825.84
1153,region_57,2021-02,850.54,-1073.3400000000001,-0.5579038193650332,1923.88
1154,region_57,2021-03,2327.86,1477.3200000000002,1.7369200743057354,850.54
1155,region_57,2021-04,3436.35,1108.4899999999998,0.47618413478473776,2327.86
1156,region_57,2021-05,2273.21,-1163.1399999999999,-0.3384812373594075,3436.35
1157,region_57,2021-06,2982.85,709.6399999999999,0.3121752939675613,2273.21
1158,region_57,2021-07,3975.03,992.1800000000003,0.33262819115946174,2982.85
1159,region_57,2021-08,3215.71,-759.3200000000002,-0.1910224576921432,3975.03
1160,region_58,2020-01,0.0,0.0,0.0,0.0
1161,region_58,2020-02,0.0,0.0,0.0,0.0
1162,region_58,2020-03,0.0,0.0,0.0,0.0
1163,region_58,2020-04,0.0,0.0,0.0,0.0
1164,region_58,2020-05,0.0,0.0,0.0,0.0
1165,region_58,2020-06,0.0,0.0,0.0,0.0
1166,region_58,2020-07,0.0,0.0,0.0,0.0
1167,region_58,2020-08,0.0,0.0,0.0,0.0
1168,region_58,2020-09,183.88,183.88,100.0,0.0
1169,region_58,2020-10,243.4,59.52000000000001,0.3236893626278008,183.88
1170,region_58,2020-11,263.21,19.809999999999974,0.08138866064092021,243.4
1171,region_58,2020-12,218.64,-44.56999999999999,-0.16933247217051017,263.21
1172,region_58,2021-01,664.41,445.77,2.0388309549945114,218.64
1173,region_58,2021-02,155.9,-508.51,-0.7653557291431495,664.41
1174,region_58,2021-03,414.92,259.02,1.66144964720975,155.9
1175,region_58,2021-04,917.28,502.35999999999996,1.2107394196471608,414.92
1176,region_58,2021-05,398.68,-518.5999999999999,-0.5653671725100297,917.28
1177,region_58,2021-06,709.22,310.54,0.7789204374435639,398.68
1178,region_58,2021-07,708.21,-1.009999999999991,-0.0014240997151800938,709.22
1179,region_58,2021-08,757.6,49.389999999999986,0.06973920164922842,708.21
1180,region_59,2020-01,0.0,0.0,0.0,0.0
1181,region_59,2020-02,0.0,0.0,0.0,0.0
1182,region_59,2020-03,0.0,0.0,0.0,0.0
1183,region_59,2020-04,0.0,0.0,0.0,0.0
1184,region_59,2020-05,0.0,0.0,0.0,0.0
1185,region_59,2020-06,0.0,0.0,0.0,0.0
1186,region_59,2020-07,164.43,164.43,100.0,0.0
1187,region_59,2020-08,265.11,100.68,0.6122970260901295,164.43
1188,region_59,2020-09,9.49,-255.62,-0.9642035381539739,265.11
1189,region_59,2020-10,347.52,338.03,35.61959957850369,9.49
1190,region_59,2020-11,245.57,-101.94999999999999,-0.2933644106813996,347.52
1191,region_59,2020-12,633.18,387.60999999999996,1.5784094148308019,245.57
1192,region_59,2021-01,826.31,193.13,0.3050159512302979,633.18
1193,region_59,2021-02,556.31,-270.0,-0.3267538817150949,826.31
1194,region_59,2021-03,786.6,230.29000000000008,0.41395984253383933,556.31
1195,region_59,2021-04,606.05,-180.55000000000007,-0.22953216374269014,786.6
1196,region_59,2021-05,355.83,-250.21999999999997,-0.41287022522894146,606.05
1197,region_59,2021-06,316.87,-38.95999999999998,-0.10949048703032338,355.83
1198,region_59,2021-07,278.27,-38.60000000000002,-0.12181651781487679,316.87
1199,region_59,2021-08,1392.59,1114.32,4.0044561037840944,278.27
1200,region_60,2020-01,0.0,0.0,0.0,0.0
1201,region_60,2020-02,0.0,0.0,0.0,0.0
1202,region_60,2020-03,0.0,0.0,0.0,0.0
1203,region_60,2020-04,0.0,0.0,0.0,0.0
1204,region_60,2020-05,0.0,0.0,0.0,0.0
1205,region_60,2020-06,0.0,0.0,0.0,0.0
1206,region_60,2020-07,0.0,0.0,0.0,0.0
1207,region_60,2020-08,175.86,175.86,100.0,0.0
1208,region_60,2020-09,111.79,-64.07000000000001,-0.36432389400659615,175.86
1209,region_60,2020-10,132.25,20.459999999999994,0.18302173718579473,111.79
1210,region_60,2020-11,0.0,-132.25,-1.0,132.25
1211,region_60,2020-12,45.09,45.09,100.0,0.0
1212,region_60,2021-01,193.93,148.84,3.3009536482590374,45.09
1213,region_60,2021-02,484.74,290.81,1.4995616975197237,193.93
1214,region_60,2021-03,310.22,-174.51999999999998,-0.36002805627759205,484.74
1215,region_60,2021-04,77.56,-232.66000000000003,-0.7499838824060344,310.22
1216,region_60,2021-05,256.15,178.58999999999997,2.302604435275915,77.56
1217,region_60,2021-06,174.52,-81.62999999999997,-0.3186804606675775,256.15
1218,region_60,2021-07,77.56,-96.96000000000001,-0.5555810222324089,174.52
1219,region_60,2021-08,308.03,230.46999999999997,2.971505930892212,77.56
1220,region_61,2020-01,0.0,0.0,0.0,0.0
1221,region_61,2020-02,0.0,0.0,0.0,0.0
1222,region_61,2020-03,0.0,0.0,0.0,0.0
1223,region_61,2020-04,0.0,0.0,0.0,0.0
1224,region_61,2020-05,0.0,0.0,0.0,0.0
1225,region_61,2020-06,0.0,0.0,0.0,0.0
1226,region_61,2020-07,399.01,399.01,100.0,0.0
1227,region_61,2020-08,325.87,-73.13999999999999,-0.1833036765995839,399.01
1228,region_61,2020-09,225.76,-100.11000000000001,-0.3072083959861295,325.87
1229,region_61,2020-10,692.45,466.69000000000005,2.067195251594614,225.76
1230,region_61,2020-11,211.34,-481.11,-0.6947938479312585,692.45
1231,region_61,2020-12,309.29,97.95000000000002,0.46347118387432573,211.34
1232,region_61,2021-01,412.26,102.96999999999997,0.3329237932037892,309.29
1233,region_61,2021-02,465.33,53.06999999999999,0.12872944258477648,412.26
1234,region_61,2021-03,689.81,224.47999999999996,0.4824103324522382,465.33
1235,region_61,2021-04,529.83,-159.9799999999999,-0.23191893419927212,689.81
1236,region_61,2021-05,333.71,-196.12000000000006,-0.37015646528131674,529.83
1237,region_61,2021-06,230.47,-103.23999999999998,-0.3093704114350784,333.71
1238,region_61,2021-07,142.06,-88.41,-0.3836074109428559,230.47
1239,region_61,2021-08,560.1,418.04,2.942700267492609,142.06
1240,region_62,2020-01,0.0,0.0,0.0,0.0
1241,region_62,2020-02,0.0,0.0,0.0,0.0
1242,region_62,2020-03,0.0,0.0,0.0,0.0
1243,region_62,2020-04,0.0,0.0,0.0,0.0
1244,region_62,2020-05,0.0,0.0,0.0,0.0
1245,region_62,2020-06,0.0,0.0,0.0,0.0
1246,region_62,2020-07,132.25,132.25,100.0,0.0
1247,region_62,2020-08,131.87,-0.37999999999999545,-0.0028733459357277447,132.25
1248,region_62,2020-09,48.56,-83.31,-0.6317585500872072,131.87
1249,region_62,2020-10,192.3,143.74,2.9600494233937398,48.56
1250,region_62,2020-11,245.7,53.39999999999998,0.2776911076443056,192.3
1251,region_62,2020-12,32.74,-212.95999999999998,-0.8667480667480667,245.7
1252,region_62,2021-01,333.71,300.96999999999997,9.192730604764812,32.74
1253,region_62,2021-02,155.11,-178.59999999999997,-0.5351952293907883,333.71
1254,region_62,2021-03,96.97,-58.140000000000015,-0.37483076526336156,155.11
1255,region_62,2021-04,308.03,211.05999999999997,2.176549448282974,96.97
1256,region_62,2021-05,122.65,-185.37999999999997,-0.6018244976138687,308.03
1257,region_62,2021-06,309.05,186.4,1.5197717081125153,122.65
1258,region_62,2021-07,478.75,169.7,0.5491020870409318,309.05
1259,region_62,2021-08,65.49,-413.26,-0.8632062663185378,478.75
1260,region_63,2020-01,0.0,0.0,0.0,0.0
1261,region_63,2020-02,0.0,0.0,0.0,0.0
1262,region_63,2020-03,0.0,0.0,0.0,0.0
1263,region_63,2020-04,0.0,0.0,0.0,0.0
1264,region_63,2020-05,0.0,0.0,0.0,0.0
1265,region_63,2020-06,0.0,0.0,0.0,0.0
1266,region_63,2020-07,483.68,483.68,100.0,0.0
1267,region_63,2020-08,1009.57,525.8900000000001,1.0872684419450875,483.68
1268,region_63,2020-09,904.03,-105.54000000000008,-0.10453955644482316,1009.57
1269,region_63,2020-10,1239.13,335.10000000000014,0.3706735395949252,904.03
1270,region_63,2020-11,1036.54,-202.59000000000015,-0.16349374157675156,1239.13
1271,region_63,2020-12,1087.17,50.63000000000011,0.04884519651918895,1036.54
1272,region_63,2021-01,1517.91,430.74,0.3962029857336018,1087.17
1273,region_63,2021-02,1345.66,-172.25,-0.1134784012227339,1517.91
1274,region_63,2021-03,1647.62,301.9599999999998,0.22439546393591225,1345.66
1275,region_63,2021-04,1951.56,303.94000000000005,0.1844721477039608,1647.62
1276,region_63,2021-05,1530.94,-420.6199999999999,-0.21553013999057158,1951.56
1277,region_63,2021-06,1955.29,424.3499999999999,0.2771826459560791,1530.94
