,region,month,delta_nr_contacts_1,delta_hcp_contacted_1,delta_mails_opened_1,delta_mails_clicked_1,delta_nr_contacts_2,delta_hcp_contacted_2,delta_mails_opened_2,delta_mails_clicked_2
1916,region_95,2021-05,-4.0,-1.0,-4.0,-4.0,14.0,12.0,14.0,14.0
1917,region_95,2021-06,-13.0,-8.0,-13.0,-13.0,-8.0,-6.0,-8.0,-8.0
1918,region_95,2021-07,-4.0,-1.0,-4.0,-4.0,-6.0,-6.0,-6.0,-6.0
1919,region_95,2021-08,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
1920,region_96,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,region_96,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,region_96,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,region_96,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,region_96,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,region_96,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,region_96,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,region_96,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,region_96,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,region_96,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,region_96,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,region_96,2020-12,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1932,region_96,2021-01,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1933,region_96,2021-02,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
1934,region_96,2021-03,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
1935,region_96,2021-04,6.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0
1936,region_96,2021-05,-2.0,-1.0,-2.0,-2.0,1.0,1.0,1.0,1.0
1937,region_96,2021-06,8.0,1.0,8.0,8.0,-2.0,-2.0,-2.0,-2.0
1938,region_96,2021-07,-16.0,-4.0,-16.0,-16.0,0.0,0.0,0.0,0.0
1939,region_96,2021-08,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0
1940,region_97,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,region_97,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,region_97,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,region_97,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,region_97,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,region_97,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,region_97,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,region_97,2020-08,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0
1948,region_97,2020-09,0.0,-1.0,0.0,0.0,2.0,2.0,2.0,2.0
1949,region_97,2020-10,-6.0,-5.0,-6.0,-6.0,-4.0,-4.0,-4.0,-4.0
1950,region_97,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,region_97,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,region_97,2021-01,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0
1953,region_97,2021-02,-4.0,-4.0,-4.0,-4.0,-1.0,-1.0,-1.0,-1.0
1954,region_97,2021-03,9.0,6.0,9.0,9.0,7.0,4.0,7.0,7.0
1955,region_97,2021-04,-4.0,-1.0,-4.0,-4.0,-3.0,0.0,-3.0,-3.0
1956,region_97,2021-05,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0
1957,region_97,2021-06,15.0,6.0,15.0,15.0,3.0,1.0,3.0,3.0
1958,region_97,2021-07,-15.0,-6.0,-15.0,-15.0,-3.0,-1.0,-3.0,-3.0
1959,region_97,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,region_98,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,region_98,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,region_98,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,region_98,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,region_98,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,region_98,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,region_98,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,region_98,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,region_98,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,region_98,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,region_98,2020-11,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
1971,region_98,2020-12,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
1972,region_98,2021-01,5.0,4.0,5.0,5.0,15.0,15.0,15.0,15.0
1973,region_98,2021-02,-4.0,-3.0,-4.0,-4.0,-15.0,-15.0,-15.0,-15.0
1974,region_98,2021-03,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1975,region_98,2021-04,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1976,region_98,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,region_98,2021-06,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1978,region_98,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,region_98,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,region_99,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,region_99,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,region_99,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,region_99,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,region_99,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,region_99,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,region_99,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,region_99,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,region_99,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,region_99,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,region_99,2020-11,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
1991,region_99,2020-12,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
1992,region_99,2021-01,3.0,-1.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
1993,region_99,2021-02,-8.0,-4.0,-8.0,-8.0,0.0,0.0,0.0,0.0
1994,region_99,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,region_99,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,region_99,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,region_99,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,region_99,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,region_99,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,region_100,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,region_100,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,region_100,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,region_100,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,region_100,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,region_100,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,region_100,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,region_100,2020-08,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
2008,region_100,2020-09,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0
2009,region_100,2020-10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2010,region_100,2020-11,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0
2011,region_100,2020-12,-3.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,0.0
2012,region_100,2021-01,-2.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2013,region_100,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,region_100,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,region_100,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,region_100,2021-05,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2017,region_100,2021-06,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2018,region_100,2021-07,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2019,region_100,2021-08,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2020,region_101,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,region_101,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,region_101,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,region_101,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,region_101,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,region_101,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,region_101,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,region_101,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,region_101,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,region_101,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,region_101,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,region_101,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,region_101,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,region_101,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,region_101,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,region_101,2021-04,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0
2036,region_101,2021-05,-3.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,0.0
2037,region_101,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,region_101,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,region_101,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,region_102,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,region_102,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,region_102,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,region_102,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,region_102,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,region_102,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,region_102,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,region_102,2020-08,3.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0
2048,region_102,2020-09,-3.0,-1.0,-3.0,-3.0,-5.0,-5.0,-5.0,-5.0
2049,region_102,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,region_102,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,region_102,2020-12,18.0,6.0,18.0,18.0,0.0,0.0,0.0,0.0
2052,region_102,2021-01,-8.0,4.0,-8.0,-8.0,0.0,0.0,0.0,0.0
2053,region_102,2021-02,-4.0,-7.0,-4.0,-4.0,0.0,0.0,0.0,0.0
2054,region_102,2021-03,5.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0
2055,region_102,2021-04,-11.0,-6.0,-11.0,-11.0,0.0,0.0,0.0,0.0
2056,region_102,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,region_102,2021-06,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0
2058,region_102,2021-07,-11.0,-11.0,-11.0,-11.0,0.0,0.0,0.0,0.0
2059,region_102,2021-08,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0
2060,region_103,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,region_103,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,region_103,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,region_103,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,region_103,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,region_103,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,region_103,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,region_103,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,region_103,2020-09,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0
2069,region_103,2020-10,0.0,0.0,0.0,0.0,-18.0,-18.0,-18.0,-18.0
2070,region_103,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,region_103,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,region_103,2021-01,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0
2073,region_103,2021-02,2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0
2074,region_103,2021-03,-3.0,-1.0,-3.0,-3.0,0.0,0.0,0.0,0.0
2075,region_103,2021-04,-5.0,-3.0,-5.0,-5.0,0.0,0.0,0.0,0.0
2076,region_103,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,region_103,2021-06,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0
2078,region_103,2021-07,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0
2079,region_103,2021-08,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0
2080,region_104,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,region_104,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2082,region_104,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,region_104,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,region_104,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,region_104,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2086,region_104,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087,region_104,2020-08,7.0,3.0,7.0,7.0,2.0,1.0,2.0,2.0
2088,region_104,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,region_104,2020-10,-7.0,-3.0,-7.0,-7.0,-2.0,-1.0,-2.0,-2.0
2090,region_104,2020-11,6.0,3.0,6.0,6.0,2.0,1.0,2.0,2.0
2091,region_104,2020-12,-3.0,0.0,-3.0,-3.0,-1.0,0.0,-1.0,-1.0
2092,region_104,2021-01,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0
2093,region_104,2021-02,-6.0,-3.0,-6.0,-6.0,-2.0,-1.0,-2.0,-2.0
2094,region_104,2021-03,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0
2095,region_104,2021-04,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2096,region_104,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097,region_104,2021-06,-3.0,-3.0,-3.0,-3.0,-1.0,-1.0,-1.0,-1.0
2098,region_104,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099,region_104,2021-08,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
2100,region_105,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,region_105,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,region_105,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,region_105,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,region_105,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,region_105,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,region_105,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,region_105,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,region_105,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,region_105,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,region_105,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,region_105,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,region_105,2021-01,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0
2113,region_105,2021-02,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2114,region_105,2021-03,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0
2115,region_105,2021-04,-2.0,-2.0,-2.0,-2.0,-5.0,-4.0,-5.0,-5.0
2116,region_105,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2117,region_105,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,region_105,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,region_105,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,region_106,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2121,region_106,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2122,region_106,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,region_106,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2124,region_106,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,region_106,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2126,region_106,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,region_106,2020-08,20.0,16.0,20.0,20.0,0.0,0.0,0.0,0.0
2128,region_106,2020-09,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2129,region_106,2020-10,-9.0,-8.0,-9.0,-9.0,0.0,0.0,0.0,0.0
2130,region_106,2020-11,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2131,region_106,2020-12,-4.0,-1.0,-4.0,-4.0,0.0,0.0,0.0,0.0
2132,region_106,2021-01,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0
2133,region_106,2021-02,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2134,region_106,2021-03,28.0,17.0,28.0,28.0,2.0,1.0,2.0,2.0
2135,region_106,2021-04,-6.0,-3.0,-6.0,-6.0,-2.0,-1.0,-2.0,-2.0
2136,region_106,2021-05,-10.0,-4.0,-10.0,-10.0,0.0,0.0,0.0,0.0
2137,region_106,2021-06,-8.0,-6.0,-8.0,-8.0,0.0,0.0,0.0,0.0
2138,region_106,2021-07,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,region_106,2021-08,-3.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,0.0
2140,region_107,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,region_107,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,region_107,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,region_107,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,region_107,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,region_107,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,region_107,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,region_107,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,region_107,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2149,region_107,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,region_107,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,region_107,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,region_107,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,region_107,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,region_107,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,region_107,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,region_107,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,region_107,2021-06,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
2158,region_107,2021-07,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2159,region_107,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,region_108,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,region_108,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,region_108,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,region_108,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,region_108,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,region_108,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,region_108,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,region_108,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,region_108,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,region_108,2020-10,3.0,3.0,3.0,3.0,7.0,4.0,7.0,7.0
2170,region_108,2020-11,-3.0,-3.0,-3.0,-3.0,-2.0,1.0,-2.0,-2.0
2171,region_108,2020-12,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,-5.0
2172,region_108,2021-01,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
2173,region_108,2021-02,11.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0
2174,region_108,2021-03,-11.0,-10.0,-11.0,-11.0,-3.0,-3.0,-3.0,-3.0
2175,region_108,2021-04,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0
2176,region_108,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,region_108,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,region_108,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,region_108,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,region_109,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,region_109,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,region_109,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,region_109,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,region_109,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,region_109,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,region_109,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2187,region_109,2020-08,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2188,region_109,2020-09,-4.0,-4.0,-4.0,-4.0,2.0,2.0,2.0,2.0
2189,region_109,2020-10,3.0,3.0,3.0,3.0,-6.0,-6.0,-6.0,-6.0
2190,region_109,2020-11,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0
2191,region_109,2020-12,1.0,1.0,1.0,1.0,-3.0,-2.0,-3.0,-3.0
2192,region_109,2021-01,-4.0,-4.0,-4.0,-4.0,-1.0,-1.0,-1.0,-1.0
2193,region_109,2021-02,4.0,4.0,4.0,4.0,6.0,5.0,6.0,6.0
2194,region_109,2021-03,-4.0,-4.0,-4.0,-4.0,-5.0,-4.0,-5.0,-5.0
2195,region_109,2021-04,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2196,region_109,2021-05,3.0,3.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0
2197,region_109,2021-06,11.0,3.0,11.0,11.0,2.0,2.0,2.0,2.0
2198,region_109,2021-07,-14.0,-6.0,-14.0,-14.0,-2.0,-2.0,-2.0,-2.0
2199,region_109,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,region_110,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,region_110,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,region_110,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,region_110,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,region_110,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,region_110,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,region_110,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,region_110,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,region_110,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,region_110,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,region_110,2020-11,5.0,1.0,5.0,5.0,9.0,8.0,9.0,9.0
2211,region_110,2020-12,-5.0,-1.0,-5.0,-5.0,-8.0,-7.0,-8.0,-8.0
2212,region_110,2021-01,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2213,region_110,2021-02,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2214,region_110,2021-03,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
2215,region_110,2021-04,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
2216,region_110,2021-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2217,region_110,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,region_110,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,region_110,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,region_111,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,region_111,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,region_111,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
